Question;Charts
Using the first 20 principal components would imply an error between 5 and 30%.;[PCA]
Using the first 10 principal components would imply an error between 5 and 30%.;[PCA]
Using the first 30 principal components would imply an error between 15 and 25%.;[PCA]
Using the first 20 principal components would imply an error between 15 and 25%.;[PCA]
Using the first 10 principal components would imply an error between 15 and 25%.;[PCA]
Using the first 30 principal components would imply an error between 10 and 25%.;[PCA]
Using the first 20 principal components would imply an error between 10 and 25%.;[PCA]
Using the first 10 principal components would imply an error between 10 and 25%.;[PCA]
Using the first 30 principal components would imply an error between 5 and 25%.;[PCA]
Using the first 20 principal components would imply an error between 5 and 25%.;[PCA]
Using the first 10 principal components would imply an error between 5 and 25%.;[PCA]
Using the first 30 principal components would imply an error between 15 and 20%.;[PCA]
Using the first 20 principal components would imply an error between 15 and 20%.;[PCA]
Using the first 10 principal components would imply an error between 15 and 20%.;[PCA]
Using the first 30 principal components would imply an error between 10 and 20%.;[PCA]
Using the first 20 principal components would imply an error between 10 and 20%.;[PCA]
Using the first 10 principal components would imply an error between 10 and 20%.;[PCA]
Using the first 30 principal components would imply an error between 5 and 20%.;[PCA]
Using the first 20 principal components would imply an error between 5 and 20%.;[PCA]
Using the first 10 principal components would imply an error between 5 and 20%.;[PCA]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 10%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 9%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 8%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 7%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 6%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.;[Decision tree]
According to the decision tree overfitting chart, the tree with 8 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 7 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 6 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 5 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 4 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 3 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the charts, KNN and Decision Trees present a similar behaviour.;[[Overfitting Decision Tree,Overfitting KNN]]
As reported in the tree, the number of False Positive is bigger than the number of False Negatives.;[Decision tree]
As reported in the tree, the number of False Positive is smaller than the number of False Negatives.;[Decision tree]
Decision trees and KNN show similar behaviours.;[[Overfitting Decision Tree,Overfitting KNN]]
KNN and Decision Trees show a different trend in the majority of hyperparameters tested.;[[Overfitting Decision Tree,Overfitting KNN]]
KNN is in overfitting for k larger than 8.;[Overfitting KNN]
KNN is in overfitting for k less than 8.;[Overfitting KNN]
KNN is in overfitting for k larger than 7.;[Overfitting KNN]
KNN is in overfitting for k less than 7.;[Overfitting KNN]
KNN is in overfitting for k larger than 6.;[Overfitting KNN]
KNN is in overfitting for k less than 6.;[Overfitting KNN]
KNN is in overfitting for k larger than 5.;[Overfitting KNN]
KNN is in overfitting for k less than 5.;[Overfitting KNN]
KNN is in overfitting for k larger than 4.;[Overfitting KNN]
KNN is in overfitting for k less than 4.;[Overfitting KNN]
KNN is in overfitting for k larger than 3.;[Overfitting KNN]
KNN is in overfitting for k less than 3.;[Overfitting KNN]
KNN is in overfitting for k larger than 2.;[Overfitting KNN]
KNN is in overfitting for k less than 2.;[Overfitting KNN]
KNN with 10 neighbour is in overfitting.;[Overfitting KNN]
KNN with 9 neighbour is in overfitting.;[Overfitting KNN]
KNN with 8 neighbour is in overfitting.;[Overfitting KNN]
KNN with 7 neighbour is in overfitting.;[Overfitting KNN]
KNN with 6 neighbour is in overfitting.;[Overfitting KNN]
KNN with 5 neighbour is in overfitting.;[Overfitting KNN]
KNN with 4 neighbour is in overfitting.;[Overfitting KNN]
KNN with 3 neighbour is in overfitting.;[Overfitting KNN]
KNN with 2 neighbour is in overfitting.;[Overfitting KNN]
KNN with 1 neighbour is in overfitting.;[Overfitting KNN]
KNN with less than 8 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 8 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 7 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 7 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 6 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 6 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 5 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 5 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 4 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 4 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 3 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 3 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 2 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 2 neighbours is in overfitting.;[Overfitting KNN]
Results for Random Forests identified as 10, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 3, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 2, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 10, may be explained by its estimators being in underfitting.;[Overfitting RF]
Results for Random Forests identified as 3, may be explained by its estimators being in underfitting.;[Overfitting RF]
Results for Random Forests identified as 2, may be explained by its estimators being in underfitting.;[Overfitting RF]
The specificity for the presented tree is lower than 72%.;[Decision tree]
The precision for the presented tree is lower than 79%.;[Decision tree]
The recall for the presented tree is lower than 81%.;[Decision tree]
The accuracy for the presented tree is lower than 82%.;[Decision tree]
The specificity for the presented tree is higher than 60%.;[Decision tree]
The precision for the presented tree is higher than 80%.;[Decision tree]
The recall for the presented tree is higher than 66%.;[Decision tree]
The accuracy for the presented tree is higher than 90%.;[Decision tree]
The specificity for the presented tree is lower than 73%.;[Decision tree]
The precision for the presented tree is lower than 84%.;[Decision tree]
The recall for the presented tree is lower than 60%.;[Decision tree]
The accuracy for the presented tree is lower than 89%.;[Decision tree]
The specificity for the presented tree is higher than 62%.;[Decision tree]
The precision for the presented tree is higher than 63%.;[Decision tree]
The recall for the presented tree is higher than 83%.;[Decision tree]
The accuracy for the presented tree is higher than 82%.;[Decision tree]
The specificity for the presented tree is lower than 68%.;[Decision tree]
The precision for the presented tree is lower than 64%.;[Decision tree]
The recall for the presented tree is lower than 79%.;[Decision tree]
The accuracy for the presented tree is lower than 85%.;[Decision tree]
The specificity for the presented tree is higher than 61%.;[Decision tree]
The precision for the presented tree is higher than 81%.;[Decision tree]
The recall for the presented tree is higher than 90%.;[Decision tree]
The accuracy for the presented tree is higher than 86%.;[Decision tree]
The specificity for the presented tree is lower than 80%.;[Decision tree]
The precision for the presented tree is lower than 74%.;[Decision tree]
The recall for the presented tree is lower than 69%.;[Decision tree]
The accuracy for the presented tree is lower than 71%.;[Decision tree]
The specificity for the presented tree is higher than 73%.;[Decision tree]
The precision for the presented tree is higher than 88%.;[Decision tree]
The recall for the presented tree is higher than 78%.;[Decision tree]
The accuracy for the presented tree is higher than 75%.;[Decision tree]
The specificity for the presented tree is lower than 76%.;[Decision tree]
The precision for the presented tree is lower than 77%.;[Decision tree]
The recall for the presented tree is lower than 67%.;[Decision tree]
The accuracy for the presented tree is lower than 65%.;[Decision tree]
The specificity for the presented tree is higher than 87%.;[Decision tree]
The precision for the presented tree is higher than 72%.;[Decision tree]
The recall for the presented tree is higher than 70%.;[Decision tree]
The accuracy for the presented tree is higher than 66%.;[Decision tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 10.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 9.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 8.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 7.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 6.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 5.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 4.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 3.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 10.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 9.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 8.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 7.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 6.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 5.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 4.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 3.;[Overfitting Decision Tree]
The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.;[Overfitting Accuracy + Recall]
The number of False Negatives reported in the same tree is 14.;[Decision tree]
The number of True Negatives reported in the same tree is 46.;[Decision tree]
The number of False Positives reported in the same tree is 26.;[Decision tree]
The number of True Positives reported in the same tree is 32.;[Decision tree]
The number of False Negatives reported in the same tree is 31.;[Decision tree]
The number of True Negatives reported in the same tree is 39.;[Decision tree]
The number of False Positives reported in the same tree is 40.;[Decision tree]
The number of True Positives reported in the same tree is 29.;[Decision tree]
The number of False Negatives reported in the same tree is 23.;[Decision tree]
The number of True Negatives reported in the same tree is 13.;[Decision tree]
The number of False Positives reported in the same tree is 17.;[Decision tree]
The number of True Positives reported in the same tree is 50.;[Decision tree]
The number of False Negatives reported in the same tree is 12.;[Decision tree]
The number of True Negatives reported in the same tree is 43.;[Decision tree]
The number of False Positives reported in the same tree is 18.;[Decision tree]
The number of True Positives reported in the same tree is 10.;[Decision tree]
The number of False Negatives reported in the same tree is 44.;[Decision tree]
The number of True Negatives reported in the same tree is 22.;[Decision tree]
The number of False Positives reported in the same tree is 20.;[Decision tree]
The number of True Positives reported in the same tree is 11.;[Decision tree]
The number of True Negatives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of True Negatives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of True Negatives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of True Positives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of True Positives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of True Positives for the presented tree.;[Decision tree]
The precision for the presented tree is lower than its specificity.;[Decision tree]
The recall for the presented tree is lower than its specificity.;[Decision tree]
The accuracy for the presented tree is lower than its specificity.;[Decision tree]
The precision for the presented tree is higher than its specificity.;[Decision tree]
The recall for the presented tree is higher than its specificity.;[Decision tree]
The accuracy for the presented tree is higher than its specificity.;[Decision tree]
The specificity for the presented tree is lower than its precision.;[Decision tree]
The recall for the presented tree is lower than its precision.;[Decision tree]
The accuracy for the presented tree is lower than its precision.;[Decision tree]
The specificity for the presented tree is higher than its precision.;[Decision tree]
The recall for the presented tree is higher than its precision.;[Decision tree]
The accuracy for the presented tree is higher than its precision.;[Decision tree]
The specificity for the presented tree is lower than its recall.;[Decision tree]
The precision for the presented tree is lower than its recall.;[Decision tree]
The accuracy for the presented tree is lower than its recall.;[Decision tree]
The specificity for the presented tree is higher than its recall.;[Decision tree]
The precision for the presented tree is higher than its recall.;[Decision tree]
The accuracy for the presented tree is higher than its recall.;[Decision tree]
The specificity for the presented tree is lower than its accuracy.;[Decision tree]
The precision for the presented tree is lower than its accuracy.;[Decision tree]
The recall for the presented tree is lower than its accuracy.;[Decision tree]
The specificity for the presented tree is higher than its accuracy.;[Decision tree]
The precision for the presented tree is higher than its accuracy.;[Decision tree]
The recall for the presented tree is higher than its accuracy.;[Decision tree]
The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;[Overfitting RF]
We are able to identify the existence of overfitting for decision tree models with more than 6 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 4 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 3 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 2 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for KNN models with less than 6 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 5 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 4 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 3 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 2 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for random forest models with more than 71 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 84 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 65 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 107 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 51 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for gradient boosting models with more than 111 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 86 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 125 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 107 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 97 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for MLP models trained longer than 524 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 1167 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 864 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 703 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 932 episodes.;[Overfitting MLP]
