Question;Charts
Variables Alcohol and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Total phenols and Nonflavanoid phenols.;[Correlation heatmap]
Variables Total phenols and Flavanoids are redundant, but we can’t say the same for the pair Proanthocyanins and Color intensity.;[Correlation heatmap]
Variables Alcalinity of ash and Total phenols are redundant, but we can’t say the same for the pair Proanthocyanins and Hue.;[Correlation heatmap]
Variables Malic acid and Alcalinity of ash are redundant, but we can’t say the same for the pair Proanthocyanins and Hue.;[Correlation heatmap]
Variables Malic acid and Color intensity are redundant, but we can’t say the same for the pair Total phenols and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Total phenols and Hue are redundant, but we can’t say the same for the pair Malic acid and Color intensity.;[Correlation heatmap]
Variables Alcohol and Hue are redundant, but we can’t say the same for the pair Flavanoids and Proanthocyanins.;[Correlation heatmap]
Variables Flavanoids and Hue are redundant, but we can’t say the same for the pair Alcalinity of ash and Color intensity.;[Correlation heatmap]
Variables Alcalinity of ash and Nonflavanoid phenols are redundant, but we can’t say the same for the pair Flavanoids and Color intensity.;[Correlation heatmap]
Variables Flavanoids and Proanthocyanins are redundant, but we can’t say the same for the pair Alcalinity of ash and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Total phenols and Hue are redundant, but we can’t say the same for the pair Malic acid and Ash.;[Correlation heatmap]
Variables Alcohol and Nonflavanoid phenols are redundant, but we can’t say the same for the pair Ash and Proanthocyanins.;[Correlation heatmap]
Variables Nonflavanoid phenols and Proanthocyanins are redundant, but we can’t say the same for the pair Malic acid and Ash.;[Correlation heatmap]
Variables Ash and Proanthocyanins are redundant, but we can’t say the same for the pair Malic acid and Total phenols.;[Correlation heatmap]
Variables Malic acid and Ash are redundant, but we can’t say the same for the pair Alcalinity of ash and Color intensity.;[Correlation heatmap]
Variables Color intensity and Hue are redundant, but we can’t say the same for the pair Malic acid and Alcalinity of ash.;[Correlation heatmap]
Variables Malic acid and Proanthocyanins are redundant, but we can’t say the same for the pair Total phenols and Hue.;[Correlation heatmap]
Variables Alcohol and Color intensity are redundant, but we can’t say the same for the pair Total phenols and Nonflavanoid phenols.;[Correlation heatmap]
Variables Flavanoids and Proanthocyanins are redundant, but we can’t say the same for the pair Ash and Hue.;[Correlation heatmap]
Variables Total phenols and Flavanoids are redundant, but we can’t say the same for the pair Alcohol and Malic acid.;[Correlation heatmap]
Variables Malic acid and Color intensity are redundant, but we can’t say the same for the pair Alcalinity of ash and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Total phenols and Hue are redundant, but we can’t say the same for the pair Nonflavanoid phenols and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Alcalinity of ash and Flavanoids are redundant, but we can’t say the same for the pair Ash and Proanthocyanins.;[Correlation heatmap]
Variables Alcohol and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Alcalinity of ash and Hue.;[Correlation heatmap]
Variables Malic acid and Ash are redundant, but we can’t say the same for the pair Alcalinity of ash and Flavanoids.;[Correlation heatmap]
Variables Alcalinity of ash and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Alcohol and Hue.;[Correlation heatmap]
Variables Malic acid and Color intensity are redundant, but we can’t say the same for the pair Nonflavanoid phenols and Hue.;[Correlation heatmap]
Variables Alcohol and Flavanoids are redundant, but we can’t say the same for the pair Malic acid and Nonflavanoid phenols.;[Correlation heatmap]
Variables Alcohol and Hue are redundant, but we can’t say the same for the pair Alcalinity of ash and Total phenols.;[Correlation heatmap]
Variables Alcohol and Malic acid are redundant, but we can’t say the same for the pair Alcalinity of ash and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Alcalinity of ash and Color intensity are redundant, but we can’t say the same for the pair Proanthocyanins and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Alcalinity of ash and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Alcohol and Ash.;[Correlation heatmap]
Variables Malic acid and Hue are redundant, but we can’t say the same for the pair Alcohol and Nonflavanoid phenols.;[Correlation heatmap]
Variables Flavanoids and Color intensity are redundant, but we can’t say the same for the pair Malic acid and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Total phenols and Flavanoids are redundant, but we can’t say the same for the pair Alcohol and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Total phenols and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Malic acid and Flavanoids.;[Correlation heatmap]
Variables Ash and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Flavanoids and Hue.;[Correlation heatmap]
Variables Malic acid and Proanthocyanins are redundant, but we can’t say the same for the pair Alcohol and Total phenols.;[Correlation heatmap]
Variables Alcalinity of ash and Flavanoids are redundant, but we can’t say the same for the pair Total phenols and Nonflavanoid phenols.;[Correlation heatmap]
Variables Nonflavanoid phenols and Hue are redundant, but we can’t say the same for the pair Proanthocyanins and Color intensity.;[Correlation heatmap]
Variables Alcohol and Alcalinity of ash are redundant, but we can’t say the same for the pair Color intensity and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Total phenols and Color intensity are redundant, but we can’t say the same for the pair Hue and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Alcohol and Flavanoids are redundant, but we can’t say the same for the pair Proanthocyanins and Hue.;[Correlation heatmap]
Variables Flavanoids and Proanthocyanins are redundant, but we can’t say the same for the pair Nonflavanoid phenols and Hue.;[Correlation heatmap]
Variables Alcohol and Ash are redundant, but we can’t say the same for the pair Total phenols and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Alcalinity of ash and Flavanoids are redundant, but we can’t say the same for the pair Malic acid and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Nonflavanoid phenols and Proanthocyanins are redundant, but we can’t say the same for the pair Alcohol and Ash.;[Correlation heatmap]
Variables Malic acid and Hue are redundant, but we can’t say the same for the pair Alcalinity of ash and Color intensity.;[Correlation heatmap]
Variables Alcohol and Alcalinity of ash are redundant, but we can’t say the same for the pair Total phenols and Flavanoids.;[Correlation heatmap]
Variables Malic acid and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Nonflavanoid phenols and Proanthocyanins.;[Correlation heatmap]
Variables Flavanoids and Color intensity are redundant, but we can’t say the same for the pair Ash and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Alcohol and Nonflavanoid phenols are redundant, but we can’t say the same for the pair Ash and Flavanoids.;[Correlation heatmap]
Variables Alcalinity of ash and Flavanoids are redundant, but we can’t say the same for the pair Proanthocyanins and Hue.;[Correlation heatmap]
Variables Nonflavanoid phenols and Color intensity are redundant, but we can’t say the same for the pair Total phenols and Proanthocyanins.;[Correlation heatmap]
Variables Hue and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Malic acid and Nonflavanoid phenols.;[Correlation heatmap]
Variables Ash and Color intensity are redundant, but we can’t say the same for the pair Total phenols and Nonflavanoid phenols.;[Correlation heatmap]
Variables Alcohol and Hue are redundant, but we can’t say the same for the pair Ash and Color intensity.;[Correlation heatmap]
Variables Nonflavanoid phenols and Hue are redundant, but we can’t say the same for the pair Alcalinity of ash and Total phenols.;[Correlation heatmap]
Variables Alcohol and Alcalinity of ash are redundant, but we can’t say the same for the pair Malic acid and Nonflavanoid phenols.;[Correlation heatmap]
Variables Malic acid and Alcalinity of ash are redundant, but we can’t say the same for the pair Total phenols and Flavanoids.;[Correlation heatmap]
Variables Alcohol and Proanthocyanins are redundant, but we can’t say the same for the pair Nonflavanoid phenols and Color intensity.;[Correlation heatmap]
Variables Malic acid and Proanthocyanins are redundant, but we can’t say the same for the pair Ash and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Malic acid and Nonflavanoid phenols are redundant, but we can’t say the same for the pair Alcohol and Alcalinity of ash.;[Correlation heatmap]
Variables Flavanoids and Proanthocyanins are redundant, but we can’t say the same for the pair Nonflavanoid phenols and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Malic acid and Flavanoids are redundant, but we can’t say the same for the pair Alcohol and Nonflavanoid phenols.;[Correlation heatmap]
Variables Nonflavanoid phenols and Hue are redundant, but we can’t say the same for the pair Alcohol and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Total phenols and Flavanoids are redundant, but we can’t say the same for the pair Ash and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Ash and Alcalinity of ash are redundant, but we can’t say the same for the pair Malic acid and Color intensity.;[Correlation heatmap]
Variables Ash and Color intensity are redundant, but we can’t say the same for the pair Malic acid and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Nonflavanoid phenols and Hue are redundant, but we can’t say the same for the pair Ash and Flavanoids.;[Correlation heatmap]
Variables Alcalinity of ash and Total phenols are redundant, but we can’t say the same for the pair Alcohol and Malic acid.;[Correlation heatmap]
Variables Alcalinity of ash and Hue are redundant, but we can’t say the same for the pair Nonflavanoid phenols and Color intensity.;[Correlation heatmap]
Variables Nonflavanoid phenols and Color intensity are redundant, but we can’t say the same for the pair Flavanoids and Proanthocyanins.;[Correlation heatmap]
Variables Malic acid and Color intensity are redundant, but we can’t say the same for the pair Ash and Nonflavanoid phenols.;[Correlation heatmap]
Variables Malic acid and Ash are redundant, but we can’t say the same for the pair Total phenols and Color intensity.;[Correlation heatmap]
Variables Alcohol and Nonflavanoid phenols are redundant, but we can’t say the same for the pair Ash and Alcalinity of ash.;[Correlation heatmap]
Variables Alcalinity of ash and Proanthocyanins are redundant, but we can’t say the same for the pair Malic acid and Ash.;[Correlation heatmap]
Variables Nonflavanoid phenols and Proanthocyanins are redundant, but we can’t say the same for the pair Alcohol and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Malic acid and Alcalinity of ash are redundant, but we can’t say the same for the pair Nonflavanoid phenols and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Alcohol and Nonflavanoid phenols are redundant, but we can’t say the same for the pair Flavanoids and Color intensity.;[Correlation heatmap]
Variables Total phenols and Nonflavanoid phenols are redundant, but we can’t say the same for the pair Ash and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Total phenols and Hue are redundant, but we can’t say the same for the pair Alcohol and Alcalinity of ash.;[Correlation heatmap]
Variables Proanthocyanins and Color intensity are redundant, but we can’t say the same for the pair Ash and Alcalinity of ash.;[Correlation heatmap]
Variables Ash and Hue are redundant, but we can’t say the same for the pair Alcohol and Malic acid.;[Correlation heatmap]
Variables Malic acid and OD280-OD315 of diluted wines are redundant, but we can’t say the same for the pair Alcalinity of ash and Hue.;[Correlation heatmap]
Variables Ash and Nonflavanoid phenols are redundant, but we can’t say the same for the pair Flavanoids and Hue.;[Correlation heatmap]
Variables Malic acid and Hue are redundant, but we can’t say the same for the pair Ash and Nonflavanoid phenols.;[Correlation heatmap]
Variables Ash and Total phenols are redundant, but we can’t say the same for the pair Hue and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Malic acid and Flavanoids are redundant, but we can’t say the same for the pair Alcalinity of ash and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Ash and Hue are redundant, but we can’t say the same for the pair Malic acid and Proanthocyanins.;[Correlation heatmap]
Variables Ash and Flavanoids are redundant, but we can’t say the same for the pair Total phenols and Color intensity.;[Correlation heatmap]
Variables Total phenols and Color intensity are redundant, but we can’t say the same for the pair Flavanoids and Proanthocyanins.;[Correlation heatmap]
Variables Alcohol and Ash are redundant, but we can’t say the same for the pair Alcalinity of ash and Nonflavanoid phenols.;[Correlation heatmap]
Variables Proanthocyanins and Hue are redundant, but we can’t say the same for the pair Total phenols and OD280-OD315 of diluted wines.;[Correlation heatmap]
Variables Nonflavanoid phenols and Color intensity are redundant, but we can’t say the same for the pair Alcohol and Flavanoids.;[Correlation heatmap]
Variables Hue and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Color intensity and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Proanthocyanins and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Flavanoids and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Total phenols and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Ash and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Malic acid and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Alcohol and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables Class and OD280-OD315 of diluted wines are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Hue are redundant.;[Correlation heatmap]
Variables Color intensity and Hue are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Hue are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Hue are redundant.;[Correlation heatmap]
Variables Flavanoids and Hue are redundant.;[Correlation heatmap]
Variables Total phenols and Hue are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Hue are redundant.;[Correlation heatmap]
Variables Ash and Hue are redundant.;[Correlation heatmap]
Variables Malic acid and Hue are redundant.;[Correlation heatmap]
Variables Alcohol and Hue are redundant.;[Correlation heatmap]
Variables Class and Hue are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Color intensity are redundant.;[Correlation heatmap]
Variables Hue and Color intensity are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Color intensity are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Color intensity are redundant.;[Correlation heatmap]
Variables Flavanoids and Color intensity are redundant.;[Correlation heatmap]
Variables Total phenols and Color intensity are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Color intensity are redundant.;[Correlation heatmap]
Variables Ash and Color intensity are redundant.;[Correlation heatmap]
Variables Malic acid and Color intensity are redundant.;[Correlation heatmap]
Variables Alcohol and Color intensity are redundant.;[Correlation heatmap]
Variables Class and Color intensity are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Hue and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Color intensity and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Flavanoids and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Total phenols and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Ash and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Malic acid and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Alcohol and Proanthocyanins are redundant.;[Correlation heatmap]
Variables Class and Proanthocyanins are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Hue and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Color intensity and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Flavanoids and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Total phenols and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Ash and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Malic acid and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Alcohol and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables Class and Nonflavanoid phenols are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Flavanoids are redundant.;[Correlation heatmap]
Variables Hue and Flavanoids are redundant.;[Correlation heatmap]
Variables Color intensity and Flavanoids are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Flavanoids are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Flavanoids are redundant.;[Correlation heatmap]
Variables Total phenols and Flavanoids are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Flavanoids are redundant.;[Correlation heatmap]
Variables Ash and Flavanoids are redundant.;[Correlation heatmap]
Variables Malic acid and Flavanoids are redundant.;[Correlation heatmap]
Variables Alcohol and Flavanoids are redundant.;[Correlation heatmap]
Variables Class and Flavanoids are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Total phenols are redundant.;[Correlation heatmap]
Variables Hue and Total phenols are redundant.;[Correlation heatmap]
Variables Color intensity and Total phenols are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Total phenols are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Total phenols are redundant.;[Correlation heatmap]
Variables Flavanoids and Total phenols are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Total phenols are redundant.;[Correlation heatmap]
Variables Ash and Total phenols are redundant.;[Correlation heatmap]
Variables Malic acid and Total phenols are redundant.;[Correlation heatmap]
Variables Alcohol and Total phenols are redundant.;[Correlation heatmap]
Variables Class and Total phenols are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Hue and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Color intensity and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Flavanoids and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Total phenols and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Ash and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Malic acid and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Alcohol and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables Class and Alcalinity of ash are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Ash are redundant.;[Correlation heatmap]
Variables Hue and Ash are redundant.;[Correlation heatmap]
Variables Color intensity and Ash are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Ash are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Ash are redundant.;[Correlation heatmap]
Variables Flavanoids and Ash are redundant.;[Correlation heatmap]
Variables Total phenols and Ash are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Ash are redundant.;[Correlation heatmap]
Variables Malic acid and Ash are redundant.;[Correlation heatmap]
Variables Alcohol and Ash are redundant.;[Correlation heatmap]
Variables Class and Ash are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Malic acid are redundant.;[Correlation heatmap]
Variables Hue and Malic acid are redundant.;[Correlation heatmap]
Variables Color intensity and Malic acid are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Malic acid are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Malic acid are redundant.;[Correlation heatmap]
Variables Flavanoids and Malic acid are redundant.;[Correlation heatmap]
Variables Total phenols and Malic acid are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Malic acid are redundant.;[Correlation heatmap]
Variables Ash and Malic acid are redundant.;[Correlation heatmap]
Variables Alcohol and Malic acid are redundant.;[Correlation heatmap]
Variables Class and Malic acid are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Alcohol are redundant.;[Correlation heatmap]
Variables Hue and Alcohol are redundant.;[Correlation heatmap]
Variables Color intensity and Alcohol are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Alcohol are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Alcohol are redundant.;[Correlation heatmap]
Variables Flavanoids and Alcohol are redundant.;[Correlation heatmap]
Variables Total phenols and Alcohol are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Alcohol are redundant.;[Correlation heatmap]
Variables Ash and Alcohol are redundant.;[Correlation heatmap]
Variables Malic acid and Alcohol are redundant.;[Correlation heatmap]
Variables Class and Alcohol are redundant.;[Correlation heatmap]
Variables OD280-OD315 of diluted wines and Class are redundant.;[Correlation heatmap]
Variables Hue and Class are redundant.;[Correlation heatmap]
Variables Color intensity and Class are redundant.;[Correlation heatmap]
Variables Proanthocyanins and Class are redundant.;[Correlation heatmap]
Variables Nonflavanoid phenols and Class are redundant.;[Correlation heatmap]
Variables Flavanoids and Class are redundant.;[Correlation heatmap]
Variables Total phenols and Class are redundant.;[Correlation heatmap]
Variables Alcalinity of ash and Class are redundant.;[Correlation heatmap]
Variables Ash and Class are redundant.;[Correlation heatmap]
Variables Malic acid and Class are redundant.;[Correlation heatmap]
Variables Alcohol and Class are redundant.;[Correlation heatmap]
From the correlation analysis alone, it is clear that there are relevant variables.;[Correlation heatmap]
It is clear that variable OD280-OD315 of diluted wines is one of the five most relevant features.;[Decision tree]
It is clear that variable Hue is one of the five most relevant features.;[Decision tree]
It is clear that variable Color intensity is one of the five most relevant features.;[Decision tree]
It is clear that variable Proanthocyanins is one of the five most relevant features.;[Decision tree]
It is clear that variable Nonflavanoid phenols is one of the five most relevant features.;[Decision tree]
It is clear that variable Flavanoids is one of the five most relevant features.;[Decision tree]
It is clear that variable Total phenols is one of the five most relevant features.;[Decision tree]
It is clear that variable Alcalinity of ash is one of the five most relevant features.;[Decision tree]
It is clear that variable Ash is one of the five most relevant features.;[Decision tree]
It is clear that variable Malic acid is one of the five most relevant features.;[Decision tree]
It is clear that variable Alcohol is one of the five most relevant features.;[Decision tree]
It is clear that variable Class is one of the five most relevant features.;[Decision tree]
It is clear that variable OD280-OD315 of diluted wines is one of the four most relevant features.;[Decision tree]
It is clear that variable Hue is one of the four most relevant features.;[Decision tree]
It is clear that variable Color intensity is one of the four most relevant features.;[Decision tree]
It is clear that variable Proanthocyanins is one of the four most relevant features.;[Decision tree]
It is clear that variable Nonflavanoid phenols is one of the four most relevant features.;[Decision tree]
It is clear that variable Flavanoids is one of the four most relevant features.;[Decision tree]
It is clear that variable Total phenols is one of the four most relevant features.;[Decision tree]
It is clear that variable Alcalinity of ash is one of the four most relevant features.;[Decision tree]
It is clear that variable Ash is one of the four most relevant features.;[Decision tree]
It is clear that variable Malic acid is one of the four most relevant features.;[Decision tree]
It is clear that variable Alcohol is one of the four most relevant features.;[Decision tree]
It is clear that variable Class is one of the four most relevant features.;[Decision tree]
It is clear that variable OD280-OD315 of diluted wines is one of the three most relevant features.;[Decision tree]
It is clear that variable Hue is one of the three most relevant features.;[Decision tree]
It is clear that variable Color intensity is one of the three most relevant features.;[Decision tree]
It is clear that variable Proanthocyanins is one of the three most relevant features.;[Decision tree]
It is clear that variable Nonflavanoid phenols is one of the three most relevant features.;[Decision tree]
It is clear that variable Flavanoids is one of the three most relevant features.;[Decision tree]
It is clear that variable Total phenols is one of the three most relevant features.;[Decision tree]
It is clear that variable Alcalinity of ash is one of the three most relevant features.;[Decision tree]
It is clear that variable Ash is one of the three most relevant features.;[Decision tree]
It is clear that variable Malic acid is one of the three most relevant features.;[Decision tree]
It is clear that variable Alcohol is one of the three most relevant features.;[Decision tree]
It is clear that variable Class is one of the three most relevant features.;[Decision tree]
It is clear that variable OD280-OD315 of diluted wines is one of the two most relevant features.;[Decision tree]
It is clear that variable Hue is one of the two most relevant features.;[Decision tree]
It is clear that variable Color intensity is one of the two most relevant features.;[Decision tree]
It is clear that variable Proanthocyanins is one of the two most relevant features.;[Decision tree]
It is clear that variable Nonflavanoid phenols is one of the two most relevant features.;[Decision tree]
It is clear that variable Flavanoids is one of the two most relevant features.;[Decision tree]
It is clear that variable Total phenols is one of the two most relevant features.;[Decision tree]
It is clear that variable Alcalinity of ash is one of the two most relevant features.;[Decision tree]
It is clear that variable Ash is one of the two most relevant features.;[Decision tree]
It is clear that variable Malic acid is one of the two most relevant features.;[Decision tree]
It is clear that variable Alcohol is one of the two most relevant features.;[Decision tree]
It is clear that variable Class is one of the two most relevant features.;[Decision tree]
The variable OD280-OD315 of diluted wines seems to be one of the five most relevant features.;[Decision tree]
The variable Hue seems to be one of the five most relevant features.;[Decision tree]
The variable Color intensity seems to be one of the five most relevant features.;[Decision tree]
The variable Proanthocyanins seems to be one of the five most relevant features.;[Decision tree]
The variable Nonflavanoid phenols seems to be one of the five most relevant features.;[Decision tree]
The variable Flavanoids seems to be one of the five most relevant features.;[Decision tree]
The variable Total phenols seems to be one of the five most relevant features.;[Decision tree]
The variable Alcalinity of ash seems to be one of the five most relevant features.;[Decision tree]
The variable Ash seems to be one of the five most relevant features.;[Decision tree]
The variable Malic acid seems to be one of the five most relevant features.;[Decision tree]
The variable Alcohol seems to be one of the five most relevant features.;[Decision tree]
The variable Class seems to be one of the five most relevant features.;[Decision tree]
The variable OD280-OD315 of diluted wines seems to be one of the four most relevant features.;[Decision tree]
The variable Hue seems to be one of the four most relevant features.;[Decision tree]
The variable Color intensity seems to be one of the four most relevant features.;[Decision tree]
The variable Proanthocyanins seems to be one of the four most relevant features.;[Decision tree]
The variable Nonflavanoid phenols seems to be one of the four most relevant features.;[Decision tree]
The variable Flavanoids seems to be one of the four most relevant features.;[Decision tree]
The variable Total phenols seems to be one of the four most relevant features.;[Decision tree]
The variable Alcalinity of ash seems to be one of the four most relevant features.;[Decision tree]
The variable Ash seems to be one of the four most relevant features.;[Decision tree]
The variable Malic acid seems to be one of the four most relevant features.;[Decision tree]
The variable Alcohol seems to be one of the four most relevant features.;[Decision tree]
The variable Class seems to be one of the four most relevant features.;[Decision tree]
The variable OD280-OD315 of diluted wines seems to be one of the three most relevant features.;[Decision tree]
The variable Hue seems to be one of the three most relevant features.;[Decision tree]
The variable Color intensity seems to be one of the three most relevant features.;[Decision tree]
The variable Proanthocyanins seems to be one of the three most relevant features.;[Decision tree]
The variable Nonflavanoid phenols seems to be one of the three most relevant features.;[Decision tree]
The variable Flavanoids seems to be one of the three most relevant features.;[Decision tree]
The variable Total phenols seems to be one of the three most relevant features.;[Decision tree]
The variable Alcalinity of ash seems to be one of the three most relevant features.;[Decision tree]
The variable Ash seems to be one of the three most relevant features.;[Decision tree]
The variable Malic acid seems to be one of the three most relevant features.;[Decision tree]
The variable Alcohol seems to be one of the three most relevant features.;[Decision tree]
The variable Class seems to be one of the three most relevant features.;[Decision tree]
The variable OD280-OD315 of diluted wines seems to be one of the two most relevant features.;[Decision tree]
The variable Hue seems to be one of the two most relevant features.;[Decision tree]
The variable Color intensity seems to be one of the two most relevant features.;[Decision tree]
The variable Proanthocyanins seems to be one of the two most relevant features.;[Decision tree]
The variable Nonflavanoid phenols seems to be one of the two most relevant features.;[Decision tree]
The variable Flavanoids seems to be one of the two most relevant features.;[Decision tree]
The variable Total phenols seems to be one of the two most relevant features.;[Decision tree]
The variable Alcalinity of ash seems to be one of the two most relevant features.;[Decision tree]
The variable Ash seems to be one of the two most relevant features.;[Decision tree]
The variable Malic acid seems to be one of the two most relevant features.;[Decision tree]
The variable Alcohol seems to be one of the two most relevant features.;[Decision tree]
The variable Class seems to be one of the two most relevant features.;[Decision tree]
The variable OD280-OD315 of diluted wines discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Hue discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Color intensity discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Proanthocyanins discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Nonflavanoid phenols discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Flavanoids discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Total phenols discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Alcalinity of ash discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Ash discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Malic acid discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Alcohol discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Class discriminates between the target values, as shown in the decision tree.;[Decision tree]
