Question;Charts
Variables Insulin and Age are redundant, but we can’t say the same for the pair Glucose and BMI.;[Correlation heatmap]
Variables Pregnancies and BMI are redundant, but we can’t say the same for the pair SkinThickness and DiabetesPedigreeFunction.;[Correlation heatmap]
Variables Glucose and Insulin are redundant, but we can’t say the same for the pair DiabetesPedigreeFunction and Age.;[Correlation heatmap]
Variables Insulin and BMI are redundant, but we can’t say the same for the pair Glucose and BloodPressure.;[Correlation heatmap]
Variables Pregnancies and Glucose are redundant, but we can’t say the same for the pair BMI and Age.;[Correlation heatmap]
Variables Pregnancies and Age are redundant, but we can’t say the same for the pair SkinThickness and BMI.;[Correlation heatmap]
Variables BloodPressure and BMI are redundant, but we can’t say the same for the pair SkinThickness and Age.;[Correlation heatmap]
Variables Insulin and Age are redundant, but we can’t say the same for the pair Pregnancies and DiabetesPedigreeFunction.;[Correlation heatmap]
Variables SkinThickness and Age are redundant, but we can’t say the same for the pair Insulin and DiabetesPedigreeFunction.;[Correlation heatmap]
Variables Pregnancies and BMI are redundant, but we can’t say the same for the pair BloodPressure and DiabetesPedigreeFunction.;[Correlation heatmap]
Variables BloodPressure and Age are redundant, but we can’t say the same for the pair Pregnancies and BMI.;[Correlation heatmap]
Variables Pregnancies and Glucose are redundant, but we can’t say the same for the pair Insulin and Age.;[Correlation heatmap]
Variables Pregnancies and Glucose are redundant, but we can’t say the same for the pair BMI and DiabetesPedigreeFunction.;[Correlation heatmap]
Variables BloodPressure and SkinThickness are redundant, but we can’t say the same for the pair Glucose and Age.;[Correlation heatmap]
Variables Pregnancies and Glucose are redundant, but we can’t say the same for the pair SkinThickness and Insulin.;[Correlation heatmap]
Variables DiabetesPedigreeFunction and Age are redundant.;[Correlation heatmap]
Variables BMI and Age are redundant.;[Correlation heatmap]
Variables Insulin and Age are redundant.;[Correlation heatmap]
Variables SkinThickness and Age are redundant.;[Correlation heatmap]
Variables BloodPressure and Age are redundant.;[Correlation heatmap]
Variables Glucose and Age are redundant.;[Correlation heatmap]
Variables Pregnancies and Age are redundant.;[Correlation heatmap]
Variables Age and DiabetesPedigreeFunction are redundant.;[Correlation heatmap]
Variables BMI and DiabetesPedigreeFunction are redundant.;[Correlation heatmap]
Variables Insulin and DiabetesPedigreeFunction are redundant.;[Correlation heatmap]
Variables SkinThickness and DiabetesPedigreeFunction are redundant.;[Correlation heatmap]
Variables BloodPressure and DiabetesPedigreeFunction are redundant.;[Correlation heatmap]
Variables Glucose and DiabetesPedigreeFunction are redundant.;[Correlation heatmap]
Variables Pregnancies and DiabetesPedigreeFunction are redundant.;[Correlation heatmap]
Variables Age and BMI are redundant.;[Correlation heatmap]
Variables DiabetesPedigreeFunction and BMI are redundant.;[Correlation heatmap]
Variables Insulin and BMI are redundant.;[Correlation heatmap]
Variables SkinThickness and BMI are redundant.;[Correlation heatmap]
Variables BloodPressure and BMI are redundant.;[Correlation heatmap]
Variables Glucose and BMI are redundant.;[Correlation heatmap]
Variables Pregnancies and BMI are redundant.;[Correlation heatmap]
Variables Age and Insulin are redundant.;[Correlation heatmap]
Variables DiabetesPedigreeFunction and Insulin are redundant.;[Correlation heatmap]
Variables BMI and Insulin are redundant.;[Correlation heatmap]
Variables SkinThickness and Insulin are redundant.;[Correlation heatmap]
Variables BloodPressure and Insulin are redundant.;[Correlation heatmap]
Variables Glucose and Insulin are redundant.;[Correlation heatmap]
Variables Pregnancies and Insulin are redundant.;[Correlation heatmap]
Variables Age and SkinThickness are redundant.;[Correlation heatmap]
Variables DiabetesPedigreeFunction and SkinThickness are redundant.;[Correlation heatmap]
Variables BMI and SkinThickness are redundant.;[Correlation heatmap]
Variables Insulin and SkinThickness are redundant.;[Correlation heatmap]
Variables BloodPressure and SkinThickness are redundant.;[Correlation heatmap]
Variables Glucose and SkinThickness are redundant.;[Correlation heatmap]
Variables Pregnancies and SkinThickness are redundant.;[Correlation heatmap]
Variables Age and BloodPressure are redundant.;[Correlation heatmap]
Variables DiabetesPedigreeFunction and BloodPressure are redundant.;[Correlation heatmap]
Variables BMI and BloodPressure are redundant.;[Correlation heatmap]
Variables Insulin and BloodPressure are redundant.;[Correlation heatmap]
Variables SkinThickness and BloodPressure are redundant.;[Correlation heatmap]
Variables Glucose and BloodPressure are redundant.;[Correlation heatmap]
Variables Pregnancies and BloodPressure are redundant.;[Correlation heatmap]
Variables Age and Glucose are redundant.;[Correlation heatmap]
Variables DiabetesPedigreeFunction and Glucose are redundant.;[Correlation heatmap]
Variables BMI and Glucose are redundant.;[Correlation heatmap]
Variables Insulin and Glucose are redundant.;[Correlation heatmap]
Variables SkinThickness and Glucose are redundant.;[Correlation heatmap]
Variables BloodPressure and Glucose are redundant.;[Correlation heatmap]
Variables Pregnancies and Glucose are redundant.;[Correlation heatmap]
Variables Age and Pregnancies are redundant.;[Correlation heatmap]
Variables DiabetesPedigreeFunction and Pregnancies are redundant.;[Correlation heatmap]
Variables BMI and Pregnancies are redundant.;[Correlation heatmap]
Variables Insulin and Pregnancies are redundant.;[Correlation heatmap]
Variables SkinThickness and Pregnancies are redundant.;[Correlation heatmap]
Variables BloodPressure and Pregnancies are redundant.;[Correlation heatmap]
Variables Glucose and Pregnancies are redundant.;[Correlation heatmap]
From the correlation analysis alone, it is clear that there are relevant variables.;[Correlation heatmap]
It is clear that variable Age is one of the five most relevant features.;[Decision tree]
It is clear that variable DiabetesPedigreeFunction is one of the five most relevant features.;[Decision tree]
It is clear that variable BMI is one of the five most relevant features.;[Decision tree]
It is clear that variable Insulin is one of the five most relevant features.;[Decision tree]
It is clear that variable SkinThickness is one of the five most relevant features.;[Decision tree]
It is clear that variable BloodPressure is one of the five most relevant features.;[Decision tree]
It is clear that variable Glucose is one of the five most relevant features.;[Decision tree]
It is clear that variable Pregnancies is one of the five most relevant features.;[Decision tree]
It is clear that variable Age is one of the four most relevant features.;[Decision tree]
It is clear that variable DiabetesPedigreeFunction is one of the four most relevant features.;[Decision tree]
It is clear that variable BMI is one of the four most relevant features.;[Decision tree]
It is clear that variable Insulin is one of the four most relevant features.;[Decision tree]
It is clear that variable SkinThickness is one of the four most relevant features.;[Decision tree]
It is clear that variable BloodPressure is one of the four most relevant features.;[Decision tree]
It is clear that variable Glucose is one of the four most relevant features.;[Decision tree]
It is clear that variable Pregnancies is one of the four most relevant features.;[Decision tree]
It is clear that variable Age is one of the three most relevant features.;[Decision tree]
It is clear that variable DiabetesPedigreeFunction is one of the three most relevant features.;[Decision tree]
It is clear that variable BMI is one of the three most relevant features.;[Decision tree]
It is clear that variable Insulin is one of the three most relevant features.;[Decision tree]
It is clear that variable SkinThickness is one of the three most relevant features.;[Decision tree]
It is clear that variable BloodPressure is one of the three most relevant features.;[Decision tree]
It is clear that variable Glucose is one of the three most relevant features.;[Decision tree]
It is clear that variable Pregnancies is one of the three most relevant features.;[Decision tree]
It is clear that variable Age is one of the two most relevant features.;[Decision tree]
It is clear that variable DiabetesPedigreeFunction is one of the two most relevant features.;[Decision tree]
It is clear that variable BMI is one of the two most relevant features.;[Decision tree]
It is clear that variable Insulin is one of the two most relevant features.;[Decision tree]
It is clear that variable SkinThickness is one of the two most relevant features.;[Decision tree]
It is clear that variable BloodPressure is one of the two most relevant features.;[Decision tree]
It is clear that variable Glucose is one of the two most relevant features.;[Decision tree]
It is clear that variable Pregnancies is one of the two most relevant features.;[Decision tree]
The variable Age seems to be one of the five most relevant features.;[Decision tree]
The variable DiabetesPedigreeFunction seems to be one of the five most relevant features.;[Decision tree]
The variable BMI seems to be one of the five most relevant features.;[Decision tree]
The variable Insulin seems to be one of the five most relevant features.;[Decision tree]
The variable SkinThickness seems to be one of the five most relevant features.;[Decision tree]
The variable BloodPressure seems to be one of the five most relevant features.;[Decision tree]
The variable Glucose seems to be one of the five most relevant features.;[Decision tree]
The variable Pregnancies seems to be one of the five most relevant features.;[Decision tree]
The variable Age seems to be one of the four most relevant features.;[Decision tree]
The variable DiabetesPedigreeFunction seems to be one of the four most relevant features.;[Decision tree]
The variable BMI seems to be one of the four most relevant features.;[Decision tree]
The variable Insulin seems to be one of the four most relevant features.;[Decision tree]
The variable SkinThickness seems to be one of the four most relevant features.;[Decision tree]
The variable BloodPressure seems to be one of the four most relevant features.;[Decision tree]
The variable Glucose seems to be one of the four most relevant features.;[Decision tree]
The variable Pregnancies seems to be one of the four most relevant features.;[Decision tree]
The variable Age seems to be one of the three most relevant features.;[Decision tree]
The variable DiabetesPedigreeFunction seems to be one of the three most relevant features.;[Decision tree]
The variable BMI seems to be one of the three most relevant features.;[Decision tree]
The variable Insulin seems to be one of the three most relevant features.;[Decision tree]
The variable SkinThickness seems to be one of the three most relevant features.;[Decision tree]
The variable BloodPressure seems to be one of the three most relevant features.;[Decision tree]
The variable Glucose seems to be one of the three most relevant features.;[Decision tree]
The variable Pregnancies seems to be one of the three most relevant features.;[Decision tree]
The variable Age seems to be one of the two most relevant features.;[Decision tree]
The variable DiabetesPedigreeFunction seems to be one of the two most relevant features.;[Decision tree]
The variable BMI seems to be one of the two most relevant features.;[Decision tree]
The variable Insulin seems to be one of the two most relevant features.;[Decision tree]
The variable SkinThickness seems to be one of the two most relevant features.;[Decision tree]
The variable BloodPressure seems to be one of the two most relevant features.;[Decision tree]
The variable Glucose seems to be one of the two most relevant features.;[Decision tree]
The variable Pregnancies seems to be one of the two most relevant features.;[Decision tree]
The variable Age discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable DiabetesPedigreeFunction discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable BMI discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Insulin discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable SkinThickness discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable BloodPressure discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Glucose discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Pregnancies discriminates between the target values, as shown in the decision tree.;[Decision tree]
Variable Age is one of the most relevant variables.;[Decision tree]
Variable DiabetesPedigreeFunction is one of the most relevant variables.;[Decision tree]
Variable BMI is one of the most relevant variables.;[Decision tree]
Variable Insulin is one of the most relevant variables.;[Decision tree]
Variable SkinThickness is one of the most relevant variables.;[Decision tree]
Variable BloodPressure is one of the most relevant variables.;[Decision tree]
Variable Glucose is one of the most relevant variables.;[Decision tree]
Variable Pregnancies is one of the most relevant variables.;[Decision tree]
Variable Age seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable DiabetesPedigreeFunction seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable BMI seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Insulin seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable SkinThickness seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable BloodPressure seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Glucose seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Pregnancies seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variables DiabetesPedigreeFunction and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BMI and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Insulin and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SkinThickness and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BloodPressure and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Glucose and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pregnancies and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and DiabetesPedigreeFunction seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BMI and DiabetesPedigreeFunction seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Insulin and DiabetesPedigreeFunction seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SkinThickness and DiabetesPedigreeFunction seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BloodPressure and DiabetesPedigreeFunction seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Glucose and DiabetesPedigreeFunction seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pregnancies and DiabetesPedigreeFunction seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and BMI seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables DiabetesPedigreeFunction and BMI seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Insulin and BMI seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SkinThickness and BMI seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BloodPressure and BMI seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Glucose and BMI seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pregnancies and BMI seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and Insulin seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables DiabetesPedigreeFunction and Insulin seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BMI and Insulin seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SkinThickness and Insulin seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BloodPressure and Insulin seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Glucose and Insulin seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pregnancies and Insulin seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and SkinThickness seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables DiabetesPedigreeFunction and SkinThickness seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BMI and SkinThickness seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Insulin and SkinThickness seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BloodPressure and SkinThickness seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Glucose and SkinThickness seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pregnancies and SkinThickness seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and BloodPressure seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables DiabetesPedigreeFunction and BloodPressure seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BMI and BloodPressure seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Insulin and BloodPressure seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SkinThickness and BloodPressure seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Glucose and BloodPressure seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pregnancies and BloodPressure seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and Glucose seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables DiabetesPedigreeFunction and Glucose seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BMI and Glucose seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Insulin and Glucose seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SkinThickness and Glucose seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BloodPressure and Glucose seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pregnancies and Glucose seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and Pregnancies seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables DiabetesPedigreeFunction and Pregnancies seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BMI and Pregnancies seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Insulin and Pregnancies seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SkinThickness and Pregnancies seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables BloodPressure and Pregnancies seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Glucose and Pregnancies seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;[Boxplot global,Single boxplots]
A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.;[Boxplot global,Single boxplots]
Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;[Correlation heatmap]
Balancing this dataset by SMOTE would be riskier than oversampling by replication.;[Scatter-plots]
Balancing this dataset by SMOTE would most probably be preferable over undersampling.;[Nr records x nr variables]
Balancing this dataset would be mandatory to improve the results.;[Class histogram]
Both DiabetesPedigreeFunction and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BMI and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Insulin and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SkinThickness and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BloodPressure and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Glucose and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pregnancies and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and DiabetesPedigreeFunction variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BMI and DiabetesPedigreeFunction variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Insulin and DiabetesPedigreeFunction variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SkinThickness and DiabetesPedigreeFunction variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BloodPressure and DiabetesPedigreeFunction variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Glucose and DiabetesPedigreeFunction variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pregnancies and DiabetesPedigreeFunction variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and BMI variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both DiabetesPedigreeFunction and BMI variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Insulin and BMI variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SkinThickness and BMI variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BloodPressure and BMI variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Glucose and BMI variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pregnancies and BMI variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and Insulin variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both DiabetesPedigreeFunction and Insulin variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BMI and Insulin variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SkinThickness and Insulin variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BloodPressure and Insulin variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Glucose and Insulin variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pregnancies and Insulin variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and SkinThickness variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both DiabetesPedigreeFunction and SkinThickness variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BMI and SkinThickness variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Insulin and SkinThickness variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BloodPressure and SkinThickness variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Glucose and SkinThickness variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pregnancies and SkinThickness variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and BloodPressure variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both DiabetesPedigreeFunction and BloodPressure variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BMI and BloodPressure variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Insulin and BloodPressure variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SkinThickness and BloodPressure variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Glucose and BloodPressure variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pregnancies and BloodPressure variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and Glucose variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both DiabetesPedigreeFunction and Glucose variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BMI and Glucose variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Insulin and Glucose variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SkinThickness and Glucose variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BloodPressure and Glucose variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pregnancies and Glucose variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and Pregnancies variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both DiabetesPedigreeFunction and Pregnancies variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BMI and Pregnancies variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Insulin and Pregnancies variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SkinThickness and Pregnancies variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both BloodPressure and Pregnancies variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Glucose and Pregnancies variables could be used to derive a new variable using a concept hierarchy.;[Description]
Considering the common semantics for DiabetesPedigreeFunction and Age variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BMI and Age variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Insulin and Age variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SkinThickness and Age variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BloodPressure and Age variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Glucose and Age variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pregnancies and Age variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and DiabetesPedigreeFunction variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BMI and DiabetesPedigreeFunction variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Insulin and DiabetesPedigreeFunction variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SkinThickness and DiabetesPedigreeFunction variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BloodPressure and DiabetesPedigreeFunction variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Glucose and DiabetesPedigreeFunction variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pregnancies and DiabetesPedigreeFunction variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and BMI variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for DiabetesPedigreeFunction and BMI variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Insulin and BMI variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SkinThickness and BMI variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BloodPressure and BMI variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Glucose and BMI variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pregnancies and BMI variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and Insulin variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for DiabetesPedigreeFunction and Insulin variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BMI and Insulin variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SkinThickness and Insulin variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BloodPressure and Insulin variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Glucose and Insulin variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pregnancies and Insulin variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and SkinThickness variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for DiabetesPedigreeFunction and SkinThickness variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BMI and SkinThickness variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Insulin and SkinThickness variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BloodPressure and SkinThickness variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Glucose and SkinThickness variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pregnancies and SkinThickness variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and BloodPressure variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for DiabetesPedigreeFunction and BloodPressure variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BMI and BloodPressure variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Insulin and BloodPressure variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SkinThickness and BloodPressure variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Glucose and BloodPressure variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pregnancies and BloodPressure variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and Glucose variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for DiabetesPedigreeFunction and Glucose variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BMI and Glucose variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Insulin and Glucose variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SkinThickness and Glucose variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for BloodPressure and Glucose variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pregnancies and Glucose variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and Pregnancies variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for DiabetesPedigreeFunction and Pregnancies variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
