Question;Charts
KNN with more than 6 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 5 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 5 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 4 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 4 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 3 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 3 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 2 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 2 neighbours is in overfitting.;[Overfitting KNN]
Results for Random Forests identified as 10, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 3, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 2, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 10, may be explained by its estimators being in underfitting.;[Overfitting RF]
Results for Random Forests identified as 3, may be explained by its estimators being in underfitting.;[Overfitting RF]
Results for Random Forests identified as 2, may be explained by its estimators being in underfitting.;[Overfitting RF]
The specificity for the presented tree is lower than 74%.;[Decision tree]
The precision for the presented tree is lower than 71%.;[Decision tree]
The recall for the presented tree is lower than 77%.;[Decision tree]
The accuracy for the presented tree is lower than 74%.;[Decision tree]
The specificity for the presented tree is higher than 60%.;[Decision tree]
The precision for the presented tree is higher than 73%.;[Decision tree]
The recall for the presented tree is higher than 87%.;[Decision tree]
The accuracy for the presented tree is higher than 71%.;[Decision tree]
The specificity for the presented tree is lower than 64%.;[Decision tree]
The precision for the presented tree is lower than 74%.;[Decision tree]
The recall for the presented tree is lower than 88%.;[Decision tree]
The accuracy for the presented tree is lower than 76%.;[Decision tree]
The specificity for the presented tree is higher than 66%.;[Decision tree]
The precision for the presented tree is higher than 80%.;[Decision tree]
The recall for the presented tree is higher than 68%.;[Decision tree]
The accuracy for the presented tree is higher than 73%.;[Decision tree]
The specificity for the presented tree is lower than 86%.;[Decision tree]
The precision for the presented tree is lower than 64%.;[Decision tree]
The recall for the presented tree is lower than 85%.;[Decision tree]
The accuracy for the presented tree is lower than 83%.;[Decision tree]
The specificity for the presented tree is higher than 71%.;[Decision tree]
The precision for the presented tree is higher than 78%.;[Decision tree]
The recall for the presented tree is higher than 72%.;[Decision tree]
The accuracy for the presented tree is higher than 67%.;[Decision tree]
The specificity for the presented tree is lower than 81%.;[Decision tree]
The precision for the presented tree is lower than 61%.;[Decision tree]
The recall for the presented tree is lower than 69%.;[Decision tree]
The accuracy for the presented tree is lower than 60%.;[Decision tree]
The specificity for the presented tree is higher than 87%.;[Decision tree]
The precision for the presented tree is higher than 65%.;[Decision tree]
The recall for the presented tree is higher than 84%.;[Decision tree]
The accuracy for the presented tree is higher than 82%.;[Decision tree]
The specificity for the presented tree is lower than 79%.;[Decision tree]
The precision for the presented tree is lower than 62%.;[Decision tree]
The recall for the presented tree is lower than 89%.;[Decision tree]
The accuracy for the presented tree is lower than 90%.;[Decision tree]
The specificity for the presented tree is higher than 70%.;[Decision tree]
The precision for the presented tree is higher than 75%.;[Decision tree]
The recall for the presented tree is higher than 77%.;[Decision tree]
The accuracy for the presented tree is higher than 63%.;[Decision tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 10.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 9.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 8.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 7.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 6.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 5.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 4.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 3.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 10.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 9.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 8.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 7.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 6.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 5.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 4.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 3.;[Overfitting Decision Tree]
The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.;[Overfitting Accuracy + Recall]
The number of False Negatives reported in the same tree is 17.;[Decision tree]
The number of True Negatives reported in the same tree is 50.;[Decision tree]
The number of False Positives reported in the same tree is 15.;[Decision tree]
The number of True Positives reported in the same tree is 19.;[Decision tree]
The number of False Negatives reported in the same tree is 35.;[Decision tree]
The number of True Negatives reported in the same tree is 33.;[Decision tree]
The number of False Positives reported in the same tree is 14.;[Decision tree]
The number of True Positives reported in the same tree is 43.;[Decision tree]
The number of False Negatives reported in the same tree is 37.;[Decision tree]
The number of True Negatives reported in the same tree is 38.;[Decision tree]
The number of False Positives reported in the same tree is 21.;[Decision tree]
The number of True Positives reported in the same tree is 28.;[Decision tree]
The number of False Negatives reported in the same tree is 27.;[Decision tree]
The number of True Negatives reported in the same tree is 20.;[Decision tree]
The number of False Positives reported in the same tree is 39.;[Decision tree]
The number of True Positives reported in the same tree is 40.;[Decision tree]
The number of False Negatives reported in the same tree is 23.;[Decision tree]
The number of True Negatives reported in the same tree is 45.;[Decision tree]
The number of False Positives reported in the same tree is 29.;[Decision tree]
The number of True Positives reported in the same tree is 48.;[Decision tree]
The number of True Negatives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of True Negatives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of True Negatives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of True Positives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of True Positives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of True Positives for the presented tree.;[Decision tree]
The precision for the presented tree is lower than its specificity.;[Decision tree]
The recall for the presented tree is lower than its specificity.;[Decision tree]
The accuracy for the presented tree is lower than its specificity.;[Decision tree]
The precision for the presented tree is higher than its specificity.;[Decision tree]
The recall for the presented tree is higher than its specificity.;[Decision tree]
The accuracy for the presented tree is higher than its specificity.;[Decision tree]
The specificity for the presented tree is lower than its precision.;[Decision tree]
The recall for the presented tree is lower than its precision.;[Decision tree]
The accuracy for the presented tree is lower than its precision.;[Decision tree]
The specificity for the presented tree is higher than its precision.;[Decision tree]
The recall for the presented tree is higher than its precision.;[Decision tree]
The accuracy for the presented tree is higher than its precision.;[Decision tree]
The specificity for the presented tree is lower than its recall.;[Decision tree]
The precision for the presented tree is lower than its recall.;[Decision tree]
The accuracy for the presented tree is lower than its recall.;[Decision tree]
The specificity for the presented tree is higher than its recall.;[Decision tree]
The precision for the presented tree is higher than its recall.;[Decision tree]
The accuracy for the presented tree is higher than its recall.;[Decision tree]
The specificity for the presented tree is lower than its accuracy.;[Decision tree]
The precision for the presented tree is lower than its accuracy.;[Decision tree]
The recall for the presented tree is lower than its accuracy.;[Decision tree]
The specificity for the presented tree is higher than its accuracy.;[Decision tree]
The precision for the presented tree is higher than its accuracy.;[Decision tree]
The recall for the presented tree is higher than its accuracy.;[Decision tree]
The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;[Overfitting RF]
We are able to identify the existence of overfitting for decision tree models with more than 6 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 4 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 3 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 2 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for KNN models with less than 6 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 5 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 4 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 3 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 2 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for random forest models with more than 82 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 125 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 113 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 88 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 132 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for gradient boosting models with more than 95 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 99 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 117 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 70 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 88 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for MLP models trained longer than 1164 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 1124 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 1448 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 1297 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 668 episodes.;[Overfitting MLP]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, the Decision Tree presented classifies (not A, not B) as 1.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, the Decision Tree presented classifies (A, not B) as 1.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, the Decision Tree presented classifies (not A, B) as 1.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, the Decision Tree presented classifies (A,B) as 1.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, the Decision Tree presented classifies (not A, not B) as 0.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, the Decision Tree presented classifies (A, not B) as 0.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, the Decision Tree presented classifies (not A, B) as 0.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, the Decision Tree presented classifies (A,B) as 0.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, not B) as 1 for any k ≤ 131.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A, not B) as 1 for any k ≤ 131.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, B) as 1 for any k ≤ 131.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A,B) as 1 for any k ≤ 131.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, not B) as 0 for any k ≤ 131.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A, not B) as 0 for any k ≤ 131.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, B) as 0 for any k ≤ 131.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A,B) as 0 for any k ≤ 131.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, not B) as 1 for any k ≤ 179.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A, not B) as 1 for any k ≤ 179.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, B) as 1 for any k ≤ 179.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A,B) as 1 for any k ≤ 179.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, not B) as 0 for any k ≤ 179.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A, not B) as 0 for any k ≤ 179.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, B) as 0 for any k ≤ 179.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A,B) as 0 for any k ≤ 179.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, not B) as 1 for any k ≤ 436.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A, not B) as 1 for any k ≤ 436.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, B) as 1 for any k ≤ 436.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A,B) as 1 for any k ≤ 436.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, not B) as 0 for any k ≤ 436.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A, not B) as 0 for any k ≤ 436.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, B) as 0 for any k ≤ 436.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A,B) as 0 for any k ≤ 436.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, not B) as 1 for any k ≤ 214.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A, not B) as 1 for any k ≤ 214.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, B) as 1 for any k ≤ 214.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A,B) as 1 for any k ≤ 214.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, not B) as 0 for any k ≤ 214.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A, not B) as 0 for any k ≤ 214.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (not A, B) as 0 for any k ≤ 214.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that KNN algorithm classifies (A,B) as 0 for any k ≤ 214.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that Naive Bayes algorithm classifies (not A, not B), as 1.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that Naive Bayes algorithm classifies (A, not B), as 1.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that Naive Bayes algorithm classifies (not A, B), as 1.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that Naive Bayes algorithm classifies (A,B), as 1.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that Naive Bayes algorithm classifies (not A, not B), as 0.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that Naive Bayes algorithm classifies (A, not B), as 0.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that Naive Bayes algorithm classifies (not A, B), as 0.;[Decision tree]
Considering that A=True<=>skewness<=5.16 and B=True<=>curtosis<=0.19, it is possible to state that Naive Bayes algorithm classifies (A,B), as 0.;[Decision tree]
