Question;Charts
Variables sulphates and alcohol are redundant, but we can’t say the same for the pair total sulfur dioxide and density.;[Correlation heatmap]
Variables pH and alcohol are redundant, but we can’t say the same for the pair fixed acidity and sulphates.;[Correlation heatmap]
Variables volatile acidity and density are redundant, but we can’t say the same for the pair total sulfur dioxide and sulphates.;[Correlation heatmap]
Variables citric acid and pH are redundant, but we can’t say the same for the pair fixed acidity and alcohol.;[Correlation heatmap]
Variables citric acid and sulphates are redundant, but we can’t say the same for the pair total sulfur dioxide and pH.;[Correlation heatmap]
Variables volatile acidity and density are redundant, but we can’t say the same for the pair free sulfur dioxide and sulphates.;[Correlation heatmap]
Variables chlorides and density are redundant, but we can’t say the same for the pair total sulfur dioxide and sulphates.;[Correlation heatmap]
Variables free sulfur dioxide and sulphates are redundant, but we can’t say the same for the pair fixed acidity and total sulfur dioxide.;[Correlation heatmap]
Variables sulphates and alcohol are redundant, but we can’t say the same for the pair citric acid and chlorides.;[Correlation heatmap]
Variables residual sugar and chlorides are redundant, but we can’t say the same for the pair free sulfur dioxide and sulphates.;[Correlation heatmap]
Variables sulphates and alcohol are redundant, but we can’t say the same for the pair residual sugar and chlorides.;[Correlation heatmap]
Variables residual sugar and sulphates are redundant, but we can’t say the same for the pair citric acid and chlorides.;[Correlation heatmap]
Variables volatile acidity and alcohol are redundant, but we can’t say the same for the pair residual sugar and sulphates.;[Correlation heatmap]
Variables total sulfur dioxide and sulphates are redundant, but we can’t say the same for the pair residual sugar and chlorides.;[Correlation heatmap]
Variables total sulfur dioxide and pH are redundant, but we can’t say the same for the pair citric acid and free sulfur dioxide.;[Correlation heatmap]
Variables residual sugar and density are redundant, but we can’t say the same for the pair citric acid and pH.;[Correlation heatmap]
Variables residual sugar and alcohol are redundant, but we can’t say the same for the pair fixed acidity and citric acid.;[Correlation heatmap]
Variables fixed acidity and density are redundant, but we can’t say the same for the pair free sulfur dioxide and pH.;[Correlation heatmap]
Variables residual sugar and chlorides are redundant, but we can’t say the same for the pair volatile acidity and alcohol.;[Correlation heatmap]
Variables fixed acidity and citric acid are redundant, but we can’t say the same for the pair sulphates and alcohol.;[Correlation heatmap]
Variables chlorides and free sulfur dioxide are redundant, but we can’t say the same for the pair density and alcohol.;[Correlation heatmap]
Variables free sulfur dioxide and pH are redundant, but we can’t say the same for the pair total sulfur dioxide and density.;[Correlation heatmap]
Variables residual sugar and pH are redundant, but we can’t say the same for the pair volatile acidity and alcohol.;[Correlation heatmap]
Variables alcohol and quality are redundant.;[Correlation heatmap]
Variables sulphates and quality are redundant.;[Correlation heatmap]
Variables pH and quality are redundant.;[Correlation heatmap]
Variables density and quality are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and quality are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and quality are redundant.;[Correlation heatmap]
Variables chlorides and quality are redundant.;[Correlation heatmap]
Variables residual sugar and quality are redundant.;[Correlation heatmap]
Variables citric acid and quality are redundant.;[Correlation heatmap]
Variables volatile acidity and quality are redundant.;[Correlation heatmap]
Variables fixed acidity and quality are redundant.;[Correlation heatmap]
Variables quality and alcohol are redundant.;[Correlation heatmap]
Variables sulphates and alcohol are redundant.;[Correlation heatmap]
Variables pH and alcohol are redundant.;[Correlation heatmap]
Variables density and alcohol are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and alcohol are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and alcohol are redundant.;[Correlation heatmap]
Variables chlorides and alcohol are redundant.;[Correlation heatmap]
Variables residual sugar and alcohol are redundant.;[Correlation heatmap]
Variables citric acid and alcohol are redundant.;[Correlation heatmap]
Variables volatile acidity and alcohol are redundant.;[Correlation heatmap]
Variables fixed acidity and alcohol are redundant.;[Correlation heatmap]
Variables quality and sulphates are redundant.;[Correlation heatmap]
Variables alcohol and sulphates are redundant.;[Correlation heatmap]
Variables pH and sulphates are redundant.;[Correlation heatmap]
Variables density and sulphates are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and sulphates are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and sulphates are redundant.;[Correlation heatmap]
Variables chlorides and sulphates are redundant.;[Correlation heatmap]
Variables residual sugar and sulphates are redundant.;[Correlation heatmap]
Variables citric acid and sulphates are redundant.;[Correlation heatmap]
Variables volatile acidity and sulphates are redundant.;[Correlation heatmap]
Variables fixed acidity and sulphates are redundant.;[Correlation heatmap]
Variables quality and pH are redundant.;[Correlation heatmap]
Variables alcohol and pH are redundant.;[Correlation heatmap]
Variables sulphates and pH are redundant.;[Correlation heatmap]
Variables density and pH are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and pH are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and pH are redundant.;[Correlation heatmap]
Variables chlorides and pH are redundant.;[Correlation heatmap]
Variables residual sugar and pH are redundant.;[Correlation heatmap]
Variables citric acid and pH are redundant.;[Correlation heatmap]
Variables volatile acidity and pH are redundant.;[Correlation heatmap]
Variables fixed acidity and pH are redundant.;[Correlation heatmap]
Variables quality and density are redundant.;[Correlation heatmap]
Variables alcohol and density are redundant.;[Correlation heatmap]
Variables sulphates and density are redundant.;[Correlation heatmap]
Variables pH and density are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and density are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and density are redundant.;[Correlation heatmap]
Variables chlorides and density are redundant.;[Correlation heatmap]
Variables residual sugar and density are redundant.;[Correlation heatmap]
Variables citric acid and density are redundant.;[Correlation heatmap]
Variables volatile acidity and density are redundant.;[Correlation heatmap]
Variables fixed acidity and density are redundant.;[Correlation heatmap]
Variables quality and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables alcohol and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables sulphates and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables pH and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables density and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables chlorides and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables residual sugar and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables citric acid and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables volatile acidity and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables fixed acidity and total sulfur dioxide are redundant.;[Correlation heatmap]
Variables quality and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables alcohol and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables sulphates and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables pH and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables density and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables chlorides and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables residual sugar and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables citric acid and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables volatile acidity and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables fixed acidity and free sulfur dioxide are redundant.;[Correlation heatmap]
Variables quality and chlorides are redundant.;[Correlation heatmap]
Variables alcohol and chlorides are redundant.;[Correlation heatmap]
Variables sulphates and chlorides are redundant.;[Correlation heatmap]
Variables pH and chlorides are redundant.;[Correlation heatmap]
Variables density and chlorides are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and chlorides are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and chlorides are redundant.;[Correlation heatmap]
Variables residual sugar and chlorides are redundant.;[Correlation heatmap]
Variables citric acid and chlorides are redundant.;[Correlation heatmap]
Variables volatile acidity and chlorides are redundant.;[Correlation heatmap]
Variables fixed acidity and chlorides are redundant.;[Correlation heatmap]
Variables quality and residual sugar are redundant.;[Correlation heatmap]
Variables alcohol and residual sugar are redundant.;[Correlation heatmap]
Variables sulphates and residual sugar are redundant.;[Correlation heatmap]
Variables pH and residual sugar are redundant.;[Correlation heatmap]
Variables density and residual sugar are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and residual sugar are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and residual sugar are redundant.;[Correlation heatmap]
Variables chlorides and residual sugar are redundant.;[Correlation heatmap]
Variables citric acid and residual sugar are redundant.;[Correlation heatmap]
Variables volatile acidity and residual sugar are redundant.;[Correlation heatmap]
Variables fixed acidity and residual sugar are redundant.;[Correlation heatmap]
Variables quality and citric acid are redundant.;[Correlation heatmap]
Variables alcohol and citric acid are redundant.;[Correlation heatmap]
Variables sulphates and citric acid are redundant.;[Correlation heatmap]
Variables pH and citric acid are redundant.;[Correlation heatmap]
Variables density and citric acid are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and citric acid are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and citric acid are redundant.;[Correlation heatmap]
Variables chlorides and citric acid are redundant.;[Correlation heatmap]
Variables residual sugar and citric acid are redundant.;[Correlation heatmap]
Variables volatile acidity and citric acid are redundant.;[Correlation heatmap]
Variables fixed acidity and citric acid are redundant.;[Correlation heatmap]
Variables quality and volatile acidity are redundant.;[Correlation heatmap]
Variables alcohol and volatile acidity are redundant.;[Correlation heatmap]
Variables sulphates and volatile acidity are redundant.;[Correlation heatmap]
Variables pH and volatile acidity are redundant.;[Correlation heatmap]
Variables density and volatile acidity are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and volatile acidity are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and volatile acidity are redundant.;[Correlation heatmap]
Variables chlorides and volatile acidity are redundant.;[Correlation heatmap]
Variables residual sugar and volatile acidity are redundant.;[Correlation heatmap]
Variables citric acid and volatile acidity are redundant.;[Correlation heatmap]
Variables fixed acidity and volatile acidity are redundant.;[Correlation heatmap]
Variables quality and fixed acidity are redundant.;[Correlation heatmap]
Variables alcohol and fixed acidity are redundant.;[Correlation heatmap]
Variables sulphates and fixed acidity are redundant.;[Correlation heatmap]
Variables pH and fixed acidity are redundant.;[Correlation heatmap]
Variables density and fixed acidity are redundant.;[Correlation heatmap]
Variables total sulfur dioxide and fixed acidity are redundant.;[Correlation heatmap]
Variables free sulfur dioxide and fixed acidity are redundant.;[Correlation heatmap]
Variables chlorides and fixed acidity are redundant.;[Correlation heatmap]
Variables residual sugar and fixed acidity are redundant.;[Correlation heatmap]
Variables citric acid and fixed acidity are redundant.;[Correlation heatmap]
Variables volatile acidity and fixed acidity are redundant.;[Correlation heatmap]
From the correlation analysis alone, it is clear that there are relevant variables.;[Correlation heatmap]
It is clear that variable quality is one of the five most relevant features.;[Decision tree]
It is clear that variable alcohol is one of the five most relevant features.;[Decision tree]
It is clear that variable sulphates is one of the five most relevant features.;[Decision tree]
It is clear that variable pH is one of the five most relevant features.;[Decision tree]
It is clear that variable density is one of the five most relevant features.;[Decision tree]
It is clear that variable total sulfur dioxide is one of the five most relevant features.;[Decision tree]
It is clear that variable free sulfur dioxide is one of the five most relevant features.;[Decision tree]
It is clear that variable chlorides is one of the five most relevant features.;[Decision tree]
It is clear that variable residual sugar is one of the five most relevant features.;[Decision tree]
It is clear that variable citric acid is one of the five most relevant features.;[Decision tree]
It is clear that variable volatile acidity is one of the five most relevant features.;[Decision tree]
It is clear that variable fixed acidity is one of the five most relevant features.;[Decision tree]
It is clear that variable quality is one of the four most relevant features.;[Decision tree]
It is clear that variable alcohol is one of the four most relevant features.;[Decision tree]
It is clear that variable sulphates is one of the four most relevant features.;[Decision tree]
It is clear that variable pH is one of the four most relevant features.;[Decision tree]
It is clear that variable density is one of the four most relevant features.;[Decision tree]
It is clear that variable total sulfur dioxide is one of the four most relevant features.;[Decision tree]
It is clear that variable free sulfur dioxide is one of the four most relevant features.;[Decision tree]
It is clear that variable chlorides is one of the four most relevant features.;[Decision tree]
It is clear that variable residual sugar is one of the four most relevant features.;[Decision tree]
It is clear that variable citric acid is one of the four most relevant features.;[Decision tree]
It is clear that variable volatile acidity is one of the four most relevant features.;[Decision tree]
It is clear that variable fixed acidity is one of the four most relevant features.;[Decision tree]
It is clear that variable quality is one of the three most relevant features.;[Decision tree]
It is clear that variable alcohol is one of the three most relevant features.;[Decision tree]
It is clear that variable sulphates is one of the three most relevant features.;[Decision tree]
It is clear that variable pH is one of the three most relevant features.;[Decision tree]
It is clear that variable density is one of the three most relevant features.;[Decision tree]
It is clear that variable total sulfur dioxide is one of the three most relevant features.;[Decision tree]
It is clear that variable free sulfur dioxide is one of the three most relevant features.;[Decision tree]
It is clear that variable chlorides is one of the three most relevant features.;[Decision tree]
It is clear that variable residual sugar is one of the three most relevant features.;[Decision tree]
It is clear that variable citric acid is one of the three most relevant features.;[Decision tree]
It is clear that variable volatile acidity is one of the three most relevant features.;[Decision tree]
It is clear that variable fixed acidity is one of the three most relevant features.;[Decision tree]
It is clear that variable quality is one of the two most relevant features.;[Decision tree]
It is clear that variable alcohol is one of the two most relevant features.;[Decision tree]
It is clear that variable sulphates is one of the two most relevant features.;[Decision tree]
It is clear that variable pH is one of the two most relevant features.;[Decision tree]
It is clear that variable density is one of the two most relevant features.;[Decision tree]
It is clear that variable total sulfur dioxide is one of the two most relevant features.;[Decision tree]
It is clear that variable free sulfur dioxide is one of the two most relevant features.;[Decision tree]
It is clear that variable chlorides is one of the two most relevant features.;[Decision tree]
It is clear that variable residual sugar is one of the two most relevant features.;[Decision tree]
It is clear that variable citric acid is one of the two most relevant features.;[Decision tree]
It is clear that variable volatile acidity is one of the two most relevant features.;[Decision tree]
It is clear that variable fixed acidity is one of the two most relevant features.;[Decision tree]
The variable quality seems to be one of the five most relevant features.;[Decision tree]
The variable alcohol seems to be one of the five most relevant features.;[Decision tree]
The variable sulphates seems to be one of the five most relevant features.;[Decision tree]
The variable pH seems to be one of the five most relevant features.;[Decision tree]
The variable density seems to be one of the five most relevant features.;[Decision tree]
The variable total sulfur dioxide seems to be one of the five most relevant features.;[Decision tree]
The variable free sulfur dioxide seems to be one of the five most relevant features.;[Decision tree]
The variable chlorides seems to be one of the five most relevant features.;[Decision tree]
The variable residual sugar seems to be one of the five most relevant features.;[Decision tree]
The variable citric acid seems to be one of the five most relevant features.;[Decision tree]
The variable volatile acidity seems to be one of the five most relevant features.;[Decision tree]
The variable fixed acidity seems to be one of the five most relevant features.;[Decision tree]
The variable quality seems to be one of the four most relevant features.;[Decision tree]
The variable alcohol seems to be one of the four most relevant features.;[Decision tree]
The variable sulphates seems to be one of the four most relevant features.;[Decision tree]
The variable pH seems to be one of the four most relevant features.;[Decision tree]
The variable density seems to be one of the four most relevant features.;[Decision tree]
The variable total sulfur dioxide seems to be one of the four most relevant features.;[Decision tree]
The variable free sulfur dioxide seems to be one of the four most relevant features.;[Decision tree]
The variable chlorides seems to be one of the four most relevant features.;[Decision tree]
The variable residual sugar seems to be one of the four most relevant features.;[Decision tree]
The variable citric acid seems to be one of the four most relevant features.;[Decision tree]
The variable volatile acidity seems to be one of the four most relevant features.;[Decision tree]
The variable fixed acidity seems to be one of the four most relevant features.;[Decision tree]
The variable quality seems to be one of the three most relevant features.;[Decision tree]
The variable alcohol seems to be one of the three most relevant features.;[Decision tree]
The variable sulphates seems to be one of the three most relevant features.;[Decision tree]
The variable pH seems to be one of the three most relevant features.;[Decision tree]
The variable density seems to be one of the three most relevant features.;[Decision tree]
The variable total sulfur dioxide seems to be one of the three most relevant features.;[Decision tree]
The variable free sulfur dioxide seems to be one of the three most relevant features.;[Decision tree]
The variable chlorides seems to be one of the three most relevant features.;[Decision tree]
The variable residual sugar seems to be one of the three most relevant features.;[Decision tree]
The variable citric acid seems to be one of the three most relevant features.;[Decision tree]
The variable volatile acidity seems to be one of the three most relevant features.;[Decision tree]
The variable fixed acidity seems to be one of the three most relevant features.;[Decision tree]
The variable quality seems to be one of the two most relevant features.;[Decision tree]
The variable alcohol seems to be one of the two most relevant features.;[Decision tree]
The variable sulphates seems to be one of the two most relevant features.;[Decision tree]
The variable pH seems to be one of the two most relevant features.;[Decision tree]
The variable density seems to be one of the two most relevant features.;[Decision tree]
The variable total sulfur dioxide seems to be one of the two most relevant features.;[Decision tree]
The variable free sulfur dioxide seems to be one of the two most relevant features.;[Decision tree]
The variable chlorides seems to be one of the two most relevant features.;[Decision tree]
The variable residual sugar seems to be one of the two most relevant features.;[Decision tree]
The variable citric acid seems to be one of the two most relevant features.;[Decision tree]
The variable volatile acidity seems to be one of the two most relevant features.;[Decision tree]
The variable fixed acidity seems to be one of the two most relevant features.;[Decision tree]
The variable quality discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable alcohol discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable sulphates discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable pH discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable density discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable total sulfur dioxide discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable free sulfur dioxide discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable chlorides discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable residual sugar discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable citric acid discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable volatile acidity discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable fixed acidity discriminates between the target values, as shown in the decision tree.;[Decision tree]
Variable quality is one of the most relevant variables.;[Decision tree]
Variable alcohol is one of the most relevant variables.;[Decision tree]
Variable sulphates is one of the most relevant variables.;[Decision tree]
Variable pH is one of the most relevant variables.;[Decision tree]
Variable density is one of the most relevant variables.;[Decision tree]
Variable total sulfur dioxide is one of the most relevant variables.;[Decision tree]
Variable free sulfur dioxide is one of the most relevant variables.;[Decision tree]
Variable chlorides is one of the most relevant variables.;[Decision tree]
Variable residual sugar is one of the most relevant variables.;[Decision tree]
Variable citric acid is one of the most relevant variables.;[Decision tree]
Variable volatile acidity is one of the most relevant variables.;[Decision tree]
Variable fixed acidity is one of the most relevant variables.;[Decision tree]
Variable quality seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable alcohol seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable sulphates seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable pH seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable density seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable total sulfur dioxide seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable free sulfur dioxide seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable chlorides seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable residual sugar seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable citric acid seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable volatile acidity seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable fixed acidity seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variables alcohol and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables sulphates and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables pH and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables density and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables total sulfur dioxide and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables free sulfur dioxide and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables chlorides and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables residual sugar and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and quality seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables sulphates and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables pH and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables density and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables total sulfur dioxide and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables free sulfur dioxide and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables chlorides and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables residual sugar and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and alcohol seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables alcohol and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables pH and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables density and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables total sulfur dioxide and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables free sulfur dioxide and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables chlorides and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables residual sugar and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and sulphates seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables alcohol and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables sulphates and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables density and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables total sulfur dioxide and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables free sulfur dioxide and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables chlorides and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables residual sugar and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and pH seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables alcohol and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables sulphates and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables pH and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables total sulfur dioxide and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables free sulfur dioxide and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables chlorides and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables residual sugar and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and density seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables alcohol and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables sulphates and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables pH and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables density and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables free sulfur dioxide and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables chlorides and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables residual sugar and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and total sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables alcohol and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables sulphates and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables pH and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables density and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables total sulfur dioxide and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables chlorides and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables residual sugar and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and free sulfur dioxide seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables alcohol and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables sulphates and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables pH and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables density and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables total sulfur dioxide and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables free sulfur dioxide and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables residual sugar and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and chlorides seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables alcohol and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables sulphates and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables pH and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables density and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables total sulfur dioxide and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables free sulfur dioxide and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables chlorides and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables citric acid and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables volatile acidity and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fixed acidity and residual sugar seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables quality and citric acid seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
