Question;Charts
Variables gender and hours-per-week are redundant, but we can’t say the same for the pair workclass and native-country.;[Correlation heatmap]
Variables occupation and gender are redundant, but we can’t say the same for the pair age and capital-loss.;[Correlation heatmap]
Variables hours-per-week and native-country are redundant, but we can’t say the same for the pair age and workclass.;[Correlation heatmap]
Variables age and hours-per-week are redundant, but we can’t say the same for the pair relationship and gender.;[Correlation heatmap]
Variables age and education are redundant, but we can’t say the same for the pair workclass and race.;[Correlation heatmap]
Variables age and native-country are redundant, but we can’t say the same for the pair marital-status and gender.;[Correlation heatmap]
Variables educational-num and marital-status are redundant, but we can’t say the same for the pair age and workclass.;[Correlation heatmap]
Variables age and capital-gain are redundant, but we can’t say the same for the pair race and capital-loss.;[Correlation heatmap]
Variables workclass and race are redundant, but we can’t say the same for the pair age and education.;[Correlation heatmap]
Variables fnlwgt and hours-per-week are redundant, but we can’t say the same for the pair age and occupation.;[Correlation heatmap]
Variables educational-num and marital-status are redundant, but we can’t say the same for the pair age and race.;[Correlation heatmap]
Variables relationship and capital-gain are redundant, but we can’t say the same for the pair education and marital-status.;[Correlation heatmap]
Variables educational-num and relationship are redundant, but we can’t say the same for the pair gender and capital-loss.;[Correlation heatmap]
Variables age and capital-loss are redundant, but we can’t say the same for the pair fnlwgt and occupation.;[Correlation heatmap]
Variables fnlwgt and hours-per-week are redundant, but we can’t say the same for the pair age and marital-status.;[Correlation heatmap]
Variables marital-status and hours-per-week are redundant, but we can’t say the same for the pair education and native-country.;[Correlation heatmap]
Variables marital-status and capital-gain are redundant, but we can’t say the same for the pair age and workclass.;[Correlation heatmap]
Variables workclass and hours-per-week are redundant, but we can’t say the same for the pair relationship and race.;[Correlation heatmap]
Variables marital-status and relationship are redundant, but we can’t say the same for the pair occupation and hours-per-week.;[Correlation heatmap]
Variables fnlwgt and educational-num are redundant, but we can’t say the same for the pair hours-per-week and native-country.;[Correlation heatmap]
Variables gender and capital-gain are redundant, but we can’t say the same for the pair occupation and capital-loss.;[Correlation heatmap]
Variables occupation and relationship are redundant, but we can’t say the same for the pair age and educational-num.;[Correlation heatmap]
Variables capital-gain and native-country are redundant, but we can’t say the same for the pair fnlwgt and hours-per-week.;[Correlation heatmap]
Variables occupation and native-country are redundant, but we can’t say the same for the pair marital-status and race.;[Correlation heatmap]
Variables occupation and relationship are redundant, but we can’t say the same for the pair age and capital-loss.;[Correlation heatmap]
Variables race and capital-loss are redundant, but we can’t say the same for the pair fnlwgt and occupation.;[Correlation heatmap]
Variables educational-num and gender are redundant, but we can’t say the same for the pair age and capital-gain.;[Correlation heatmap]
Variables fnlwgt and occupation are redundant, but we can’t say the same for the pair marital-status and gender.;[Correlation heatmap]
Variables capital-loss and hours-per-week are redundant, but we can’t say the same for the pair race and native-country.;[Correlation heatmap]
Variables educational-num and hours-per-week are redundant, but we can’t say the same for the pair education and occupation.;[Correlation heatmap]
Variables workclass and gender are redundant, but we can’t say the same for the pair educational-num and race.;[Correlation heatmap]
Variables marital-status and occupation are redundant, but we can’t say the same for the pair relationship and race.;[Correlation heatmap]
Variables occupation and native-country are redundant, but we can’t say the same for the pair age and hours-per-week.;[Correlation heatmap]
Variables marital-status and occupation are redundant, but we can’t say the same for the pair workclass and fnlwgt.;[Correlation heatmap]
Variables race and hours-per-week are redundant, but we can’t say the same for the pair educational-num and relationship.;[Correlation heatmap]
Variables age and education are redundant, but we can’t say the same for the pair workclass and marital-status.;[Correlation heatmap]
Variables workclass and race are redundant, but we can’t say the same for the pair education and hours-per-week.;[Correlation heatmap]
Variables fnlwgt and education are redundant, but we can’t say the same for the pair marital-status and capital-gain.;[Correlation heatmap]
Variables capital-gain and capital-loss are redundant, but we can’t say the same for the pair marital-status and hours-per-week.;[Correlation heatmap]
Variables educational-num and marital-status are redundant, but we can’t say the same for the pair fnlwgt and native-country.;[Correlation heatmap]
Variables workclass and occupation are redundant, but we can’t say the same for the pair fnlwgt and educational-num.;[Correlation heatmap]
Variables workclass and education are redundant, but we can’t say the same for the pair educational-num and gender.;[Correlation heatmap]
Variables capital-gain and native-country are redundant, but we can’t say the same for the pair marital-status and capital-loss.;[Correlation heatmap]
Variables workclass and native-country are redundant, but we can’t say the same for the pair age and occupation.;[Correlation heatmap]
Variables capital-loss and hours-per-week are redundant.;[Correlation heatmap]
Variables capital-gain and hours-per-week are redundant.;[Correlation heatmap]
Variables educational-num and hours-per-week are redundant.;[Correlation heatmap]
Variables fnlwgt and hours-per-week are redundant.;[Correlation heatmap]
Variables age and hours-per-week are redundant.;[Correlation heatmap]
Variables hours-per-week and capital-loss are redundant.;[Correlation heatmap]
Variables capital-gain and capital-loss are redundant.;[Correlation heatmap]
Variables educational-num and capital-loss are redundant.;[Correlation heatmap]
Variables fnlwgt and capital-loss are redundant.;[Correlation heatmap]
Variables age and capital-loss are redundant.;[Correlation heatmap]
Variables hours-per-week and capital-gain are redundant.;[Correlation heatmap]
Variables capital-loss and capital-gain are redundant.;[Correlation heatmap]
Variables educational-num and capital-gain are redundant.;[Correlation heatmap]
Variables fnlwgt and capital-gain are redundant.;[Correlation heatmap]
Variables age and capital-gain are redundant.;[Correlation heatmap]
Variables hours-per-week and educational-num are redundant.;[Correlation heatmap]
Variables capital-loss and educational-num are redundant.;[Correlation heatmap]
Variables capital-gain and educational-num are redundant.;[Correlation heatmap]
Variables fnlwgt and educational-num are redundant.;[Correlation heatmap]
Variables age and educational-num are redundant.;[Correlation heatmap]
Variables hours-per-week and fnlwgt are redundant.;[Correlation heatmap]
Variables capital-loss and fnlwgt are redundant.;[Correlation heatmap]
Variables capital-gain and fnlwgt are redundant.;[Correlation heatmap]
Variables educational-num and fnlwgt are redundant.;[Correlation heatmap]
Variables age and fnlwgt are redundant.;[Correlation heatmap]
Variables hours-per-week and age are redundant.;[Correlation heatmap]
Variables capital-loss and age are redundant.;[Correlation heatmap]
Variables capital-gain and age are redundant.;[Correlation heatmap]
Variables educational-num and age are redundant.;[Correlation heatmap]
Variables fnlwgt and age are redundant.;[Correlation heatmap]
From the correlation analysis alone, it is clear that there are relevant variables.;[Correlation heatmap]
It is clear that variable hours-per-week is one of the five most relevant features.;[Decision tree]
It is clear that variable capital-loss is one of the five most relevant features.;[Decision tree]
It is clear that variable capital-gain is one of the five most relevant features.;[Decision tree]
It is clear that variable educational-num is one of the five most relevant features.;[Decision tree]
It is clear that variable fnlwgt is one of the five most relevant features.;[Decision tree]
It is clear that variable age is one of the five most relevant features.;[Decision tree]
It is clear that variable hours-per-week is one of the four most relevant features.;[Decision tree]
It is clear that variable capital-loss is one of the four most relevant features.;[Decision tree]
It is clear that variable capital-gain is one of the four most relevant features.;[Decision tree]
It is clear that variable educational-num is one of the four most relevant features.;[Decision tree]
It is clear that variable fnlwgt is one of the four most relevant features.;[Decision tree]
It is clear that variable age is one of the four most relevant features.;[Decision tree]
It is clear that variable hours-per-week is one of the three most relevant features.;[Decision tree]
It is clear that variable capital-loss is one of the three most relevant features.;[Decision tree]
It is clear that variable capital-gain is one of the three most relevant features.;[Decision tree]
It is clear that variable educational-num is one of the three most relevant features.;[Decision tree]
It is clear that variable fnlwgt is one of the three most relevant features.;[Decision tree]
It is clear that variable age is one of the three most relevant features.;[Decision tree]
It is clear that variable hours-per-week is one of the two most relevant features.;[Decision tree]
It is clear that variable capital-loss is one of the two most relevant features.;[Decision tree]
It is clear that variable capital-gain is one of the two most relevant features.;[Decision tree]
It is clear that variable educational-num is one of the two most relevant features.;[Decision tree]
It is clear that variable fnlwgt is one of the two most relevant features.;[Decision tree]
It is clear that variable age is one of the two most relevant features.;[Decision tree]
The variable hours-per-week seems to be one of the five most relevant features.;[Decision tree]
The variable capital-loss seems to be one of the five most relevant features.;[Decision tree]
The variable capital-gain seems to be one of the five most relevant features.;[Decision tree]
The variable educational-num seems to be one of the five most relevant features.;[Decision tree]
The variable fnlwgt seems to be one of the five most relevant features.;[Decision tree]
The variable age seems to be one of the five most relevant features.;[Decision tree]
The variable hours-per-week seems to be one of the four most relevant features.;[Decision tree]
The variable capital-loss seems to be one of the four most relevant features.;[Decision tree]
The variable capital-gain seems to be one of the four most relevant features.;[Decision tree]
The variable educational-num seems to be one of the four most relevant features.;[Decision tree]
The variable fnlwgt seems to be one of the four most relevant features.;[Decision tree]
The variable age seems to be one of the four most relevant features.;[Decision tree]
The variable hours-per-week seems to be one of the three most relevant features.;[Decision tree]
The variable capital-loss seems to be one of the three most relevant features.;[Decision tree]
The variable capital-gain seems to be one of the three most relevant features.;[Decision tree]
The variable educational-num seems to be one of the three most relevant features.;[Decision tree]
The variable fnlwgt seems to be one of the three most relevant features.;[Decision tree]
The variable age seems to be one of the three most relevant features.;[Decision tree]
The variable hours-per-week seems to be one of the two most relevant features.;[Decision tree]
The variable capital-loss seems to be one of the two most relevant features.;[Decision tree]
The variable capital-gain seems to be one of the two most relevant features.;[Decision tree]
The variable educational-num seems to be one of the two most relevant features.;[Decision tree]
The variable fnlwgt seems to be one of the two most relevant features.;[Decision tree]
The variable age seems to be one of the two most relevant features.;[Decision tree]
The variable hours-per-week discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable capital-loss discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable capital-gain discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable educational-num discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable fnlwgt discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable age discriminates between the target values, as shown in the decision tree.;[Decision tree]
Variable hours-per-week is one of the most relevant variables.;[Decision tree]
Variable capital-loss is one of the most relevant variables.;[Decision tree]
Variable capital-gain is one of the most relevant variables.;[Decision tree]
Variable educational-num is one of the most relevant variables.;[Decision tree]
Variable fnlwgt is one of the most relevant variables.;[Decision tree]
Variable age is one of the most relevant variables.;[Decision tree]
Variable hours-per-week seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable capital-loss seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable capital-gain seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable educational-num seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable fnlwgt seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable age seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variables capital-loss and hours-per-week seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-gain and hours-per-week seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables educational-num and hours-per-week seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fnlwgt and hours-per-week seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables age and hours-per-week seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables hours-per-week and capital-loss seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-gain and capital-loss seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables educational-num and capital-loss seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fnlwgt and capital-loss seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables age and capital-loss seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables hours-per-week and capital-gain seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-loss and capital-gain seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables educational-num and capital-gain seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fnlwgt and capital-gain seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables age and capital-gain seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables hours-per-week and educational-num seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-loss and educational-num seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-gain and educational-num seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fnlwgt and educational-num seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables age and educational-num seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables hours-per-week and fnlwgt seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-loss and fnlwgt seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-gain and fnlwgt seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables educational-num and fnlwgt seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables age and fnlwgt seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables hours-per-week and age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-loss and age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables capital-gain and age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables educational-num and age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables fnlwgt and age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;[Boxplot global,Single boxplots]
A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.;[Boxplot global,Single boxplots]
Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;[Correlation heatmap]
Balancing this dataset by SMOTE would be riskier than oversampling by replication.;[Scatter-plots]
Balancing this dataset by SMOTE would most probably be preferable over undersampling.;[Nr records x nr variables]
Balancing this dataset would be mandatory to improve the results.;[Class histogram]
Both hours-per-week and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and native-country variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and hours-per-week variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and capital-loss variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and capital-gain variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and gender variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and race variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and relationship variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and occupation variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and marital-status variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and educational-num variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and education variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and fnlwgt variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both age and workclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both native-country and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both hours-per-week and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-loss and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both capital-gain and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both gender and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both race and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both relationship and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both occupation and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both marital-status and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both educational-num and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both education and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both fnlwgt and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both workclass and age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Considering the common semantics for hours-per-week and native-country variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for capital-loss and native-country variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for capital-gain and native-country variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for gender and native-country variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for race and native-country variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for relationship and native-country variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
