Ia,Ib,Ic,Va,Vb,Vc,Output
-18.48844642,-590.5847569,611.5444177,-0.437801033,-0.025666932,0.463467965,1
37.54718877,216.3476534,-251.2745993,0.501025348,0.039777412,-0.54080276,1
-16.9263974,68.96665868,-49.32756546,-0.610268046,0.336446897,0.273821149,0
-55.80560814,-111.735615,169.874611,-0.501172391,-0.041261577,0.542433968,1
-69.74722147,79.0638835,-12.54897588,-0.295054536,-0.303940163,0.598994699,0
11.09556497,543.3059868,-551.7952768,0.45317293,0.028327712,-0.481500642,1
-64.44663865,84.69492159,-23.24514285,-0.397030762,-0.194840531,0.591871294,0
-70.56206133,45.21581816,28.15554752,-0.172310725,-0.417875093,0.590185818,0
-743.6159229,-39.5919646,785.3017047,-0.036790864,0.036617318,0.000173546,1
819.9230737,31.75439471,19.6030888,0.081129922,-0.40011643,0.318986508,1
53.40057485,14.52918167,-71.21531183,-0.006749668,0.541541904,-0.534792236,0
665.5686303,-835.9008504,172.4024278,-0.009945015,-0.030667124,0.040612139,1
-31.39828117,-5.034519709,38.51633287,0.050451517,-0.503374065,0.452922548,0
-72.59673268,70.91351497,-1.788935724,-0.172290925,-0.406254268,0.578545194,0
-63.35531195,34.3246244,30.92741413,0.12331017,-0.562825094,0.439514924,0
-69.52745219,81.77787322,-15.61005277,-0.3123081,-0.286907625,0.599215725,0
-451.91421,-67.78414779,41.86760239,0.354554776,-0.379451151,0.024896375,1
-44.89191105,8.81650214,32.61400884,0.401895515,-0.567847233,0.165951718,0
55.5598018,7.922838045,-65.46085923,0.086693173,0.488429475,-0.575122647,0
-16.28520814,774.0798586,-755.7534826,0.037114489,-0.000896342,-0.036218146,1
820.9930642,66.05310407,-16.41971645,-0.191651663,0.010294472,0.181357191,1
45.46347863,-19.27611178,-29.61691538,0.398548667,0.198715919,-0.597264586,0
-44.84317675,4.964699412,41.76974286,0.3768976,-0.580996756,0.204099156,0
-9.940202569,-24.02598922,35.85056293,0.571391534,-0.419693104,-0.15169843,0
13.22694606,-26.42596629,9.75568337,0.584989222,-0.202392096,-0.382597125,0
33.75652027,-29.00971807,3.519859722,0.58322063,-0.156340194,-0.426880436,0
15.76987919,-21.94879081,19.89172698,0.592840867,-0.286137765,-0.306703101,0
-68.91177683,47.40617392,18.15886048,0.054740113,-0.534993856,0.480253743,0
862.2892653,42.15746873,11.41440147,0.015621596,-0.31592758,0.300305983,1
-712.2861894,-94.95397862,809.2542513,-0.038038647,0.035205894,0.002832753,1
44.94781805,-31.14709047,-11.85311418,0.459174087,0.110876379,-0.570050466,0
-141.1634024,825.6092674,-684.4476393,0.033877333,0.005085718,-0.03896305,1
-2.607559521,54.40759245,-55.44007355,-0.590956359,0.415344746,0.175611613,0
-60.9032408,-1.80287448,65.0413699,-0.484069569,-0.042187413,0.526256982,1
-712.254648,-94.93554107,809.2832016,-0.038038126,0.035205477,0.002832648,1
-38.48506686,-28.45246505,63.31868332,0.422222497,-0.587073395,0.164850899,0
404.6429125,-881.9984099,479.4304854,-0.024405712,-0.017768497,0.04217421,1
3.076858276,609.9715452,-610.3551419,0.422403689,0.024151965,-0.446555654,1
57.3536546,-52.12235407,-5.231300533,0.369529834,0.231204484,-0.600734318,0
41.26253826,-33.33512207,-5.978668225,0.492612498,0.054285336,-0.546897833,0
-9.611725799,-658.0657376,670.1656281,-0.397109527,-0.020725046,0.417834573,1
-416.0321635,-66.74889913,43.10156832,0.36095069,-0.401282477,0.040331787,1
-30.84162448,779.9367745,-749.0974138,0.036782631,-0.000216107,-0.036566524,1
393.2010307,-19.09388901,45.40391272,0.311725973,-0.60217163,0.290445656,1
-686.9110592,-136.2268845,825.1514463,-0.038875837,0.034055553,0.004820284,1
-68.927985,57.19882754,14.03712105,-0.210955295,-0.383516325,0.59447162,0
-44.02574068,787.1099731,-741.0434569,0.036456307,0.000434193,-0.036890499,1
-68.07706322,59.59232735,10.70651644,-0.24610476,-0.354130024,0.600234784,0
-20.49245284,62.23156077,-41.73910794,-0.6019934,0.241348368,0.360645032,0
631.5609478,-859.6529074,228.1073822,-0.012109814,-0.029108919,0.041218733,1
-61.99764032,7.344142221,50.88758166,0.114680232,-0.572996564,0.458316331,0
48.70943697,-57.13275542,4.698553984,0.438857536,0.14069259,-0.579550126,0
-45.44549532,-5.004272076,52.6568639,0.373095521,-0.589584942,0.216489421,0
276.0419401,-865.1527457,589.1085459,-0.029530147,-0.011521998,0.041052144,1
29.99326606,60.93819335,-94.05526251,-0.402985336,0.61896206,-0.215976724,0
46.37668643,9.552516402,-59.06341318,-0.269923489,0.604671719,-0.33474823,0
787.089227,-81.93656948,36.22131567,0.033842369,-0.366549696,0.332707327,1
-55.4617893,69.91503329,-11.60969923,-0.488689294,-0.071926003,0.560615297,0
117.9624586,-40.14261272,49.68610462,0.366867399,-0.591493172,0.224625773,1
20.00127845,46.30313802,-63.1969571,-0.485874033,0.563361353,-0.07748732,0
230.8563938,624.2404969,-853.0521889,0.041323254,-0.012673374,-0.028649881,1
2.793264996,84.93923259,-91.05844189,-0.571907657,0.506880119,0.065027538,0
-37.60265937,-11.56345398,49.16611335,0.286978133,-0.597591493,0.31061336,0
14.50138985,-27.94636424,10.1311965,0.584086412,-0.194327943,-0.389758469,0
30.70024826,-30.68465774,-3.07884067,0.534291784,-0.029293945,-0.504997838,0
883.8068338,-404.6803978,-479.1233076,0.021632475,-0.042413371,0.020780897,1
-10.63803645,86.8167852,-79.0812203,-0.609556581,0.404847081,0.2047095,0
848.3406708,-207.2065487,-639.076608,0.029427542,-0.041058792,0.011631251,1
51.29090915,-57.97740109,6.686491935,0.453003969,0.122187268,-0.575191237,0
49.82582628,-15.7312656,-37.39213653,0.332520167,0.27775795,-0.610278117,0
-45.56036559,62.18670017,-20.28610036,-0.530983255,0.010294496,0.520688759,0
683.4943822,-826.5684547,145.0658281,-0.008646799,-0.031568616,0.040215415,1
-62.92150253,38.39316953,24.528333,-0.202990623,-0.392919343,0.595909966,0
-60.70603384,27.89801233,29.71400124,0.212214523,-0.580550299,0.368335776,0
509.6144872,69.1770573,-39.60318492,-0.342140521,0.34121826,0.000922261,1
-873.1355698,553.3645693,319.7688178,-0.013708408,0.041597999,-0.027889591,1
44.47301081,-59.81162148,11.61139448,0.48190593,0.075170363,-0.557076292,0
-13.55919133,-25.50822826,41.03042882,0.529802895,-0.505106657,-0.024696238,0
-27.23138474,95.96464374,-71.98551466,-0.617587484,0.278883235,0.338704249,0
-113.8060775,815.5088355,-701.7050217,0.034647563,0.003770912,-0.038418474,1
59.83926579,-20.84761471,-41.33955675,0.015407161,0.516222353,-0.531629514,0
7.571153308,46.92301016,-50.12496809,-0.377018869,0.570358184,-0.193339315,1
-62.3364884,64.88749665,0.279989012,-0.41159722,-0.183258617,0.594855838,0
13.28591728,-30.18985758,13.83479667,0.587875205,-0.213535032,-0.374340173,0
-439.773759,884.0954182,-442.2867588,0.022707566,0.019617859,-0.042325425,1
-65.84729192,89.11918552,-20.85983421,-0.408542942,-0.117924534,0.526467475,0
-23.29162912,759.0241935,-733.1820609,0.273177061,0.007696095,-0.280873156,1
40.57317745,-29.05153592,-7.424893038,0.544655887,-0.044989535,-0.499666352,0
-56.21231791,732.3880749,-673.6197356,-0.02814218,-0.018274175,0.046416355,1
155.7159767,-830.3032834,676.6660869,-0.033510356,-0.005680615,0.039190971,1
-69.06847014,74.66045901,-8.471954432,-0.285104316,-0.314129084,0.599233399,0
-831.686159,673.3693649,160.3429136,-0.005949458,0.039313204,-0.033363747,1
1.181088122,-57.22840602,52.30298346,0.599004546,-0.371984354,-0.227020193,0
128.3160581,-820.4474972,694.2106189,-0.034308275,-0.00435955,0.038667825,1
-151.2918124,-9.677451563,85.80016226,0.400749853,-0.132934945,-0.267814907,1
-736.0160434,24.23681445,712.0781187,-0.012447949,0.030403924,-0.017955975,1
-882.0323396,475.227902,408.8268609,-0.018018698,0.04223233,-0.024213632,1
-51.72451733,-737.083868,-56.90159494,-0.038623058,0.252073134,-0.213450076,1
-16.17610697,-18.16966334,31.2677652,0.557906167,-0.442134912,-0.115771255,0
849.802966,-621.1933567,0.112833639,0.010689228,-0.232340948,0.221651721,1
-4.779619037,72.65771599,-65.63723147,-0.597461943,0.424475145,0.172986799,0
-72.28174577,798.428022,-726.1479925,0.03576691,0.001769704,-0.037536614,1
54.150085,-0.06105535,-57.50914606,0.16143293,0.435447332,-0.596880262,0
603.1215169,-875.6052342,-31.62525433,-0.013362794,-0.031618924,0.044981718,1
-32.99956891,82.11979084,-46.79802111,-0.598809855,0.188368391,0.410441464,0
-70.08352897,51.30304934,15.43245046,0.016799525,-0.518734585,0.50193506,0
44.43475364,36.46013246,-83.9300049,-0.238093243,0.61860772,-0.380514477,0
49.23654231,-20.02053088,-28.90428487,0.411364924,0.181219378,-0.592584302,0
41.92270184,-23.68778704,-21.5375651,0.445239346,0.133280059,-0.578519404,0
55.91267287,-394.3612007,341.2164103,0.382515518,0.026268213,-0.408783731,1
-633.7689158,420.2460895,214.5771366,-0.244709028,0.082066419,0.162642609,1
-155.236458,-689.928297,-57.68616177,-0.039881661,0.288285439,-0.248403779,1
-37.82835609,-22.81065572,63.41786361,0.450556835,-0.57029088,0.119734045,0
410.3288668,-889.0263983,-43.26437091,-0.023843706,0.068775135,-0.044931429,1
-65.58166072,14.75793181,53.20935237,0.086408079,-0.567167079,0.480759001,0
104.0979446,-41.05540146,49.75573495,0.368528529,-0.589356005,0.220827476,0
56.09590141,-478.7714365,425.3118396,0.274277732,0.035191713,-0.309469445,1
-479.5215697,-417.1756907,898.8681194,-0.03958781,0.023654843,0.015932968,1
-31.63101919,-51.24645857,53.52335269,0.39131535,-0.557791646,0.166476297,0
48.0196004,29.51173232,-80.56849399,-0.17501795,0.605545476,-0.430527526,0
673.935809,-832.0886002,158.1505291,-0.009304344,-0.031106724,0.040411068,1
20.34640907,-45.24581112,27.09170091,0.585272202,-0.179044906,-0.406227297,0
-596.2540467,863.1432717,-264.8570604,0.014363647,0.027338009,-0.041701655,1
52.43093901,-57.13893846,4.707999448,0.440128892,0.140761645,-0.580890537,0
-10.92341291,91.41835526,-83.8801709,-0.609920862,0.415120711,0.194800151,0
-3.132092526,-53.86007544,56.99216797,0.586770045,-0.422804503,-0.163965542,0
-42.0961185,-18.44566637,63.3222739,0.417850889,-0.583862649,0.166011761,0
-102.1302463,-53.38174412,49.35451647,0.382483092,-0.540228,0.157744908,1
3.16739872,-40.93605067,39.96474642,0.596654112,-0.33227009,-0.264384022,0
-673.1853867,836.6331585,25.31358238,0.008622021,0.07814187,-0.086763892,1
-54.9974704,-44.05788789,60.91968557,0.442541472,-0.521933064,0.079391592,0
530.8466188,-893.1946456,-36.73892965,-0.017594152,0.009691735,0.007902417,1
737.6028975,19.08264853,41.35071491,0.047255566,-0.382160219,0.334904653,1
-15.89825885,90.10801424,-77.22452494,-0.616177449,0.367760502,0.248416947,0
-633.4536226,416.9420906,218.7021182,-0.245983938,0.084683305,0.161300633,1
882.9683761,-392.2327963,-490.7325708,0.022204425,-0.042400535,0.02019611,1
22.45901549,-63.11213301,37.05645864,0.591684612,-0.18797753,-0.403707082,0
-72.54398427,64.82796529,4.244047741,-0.107127283,-0.450760413,0.557887697,0
-55.10791797,-6.576543935,57.92126266,0.241627354,-0.60217163,0.360544276,0
-61.70488076,31.86659743,26.37112996,0.21061856,-0.578203319,0.367584759,0
-278.7093459,28.50801067,-47.87792142,-0.339904125,0.605641604,-0.26573748,1
-1.573906093,-24.51987043,22.89975304,0.589029962,-0.336945282,-0.25208468,0
-50.5299121,60.44134087,-13.56873389,-0.495521103,-0.056247917,0.551769021,0
-51.85359141,-183.8704608,238.058033,-0.507071073,-0.040184981,0.547256054,1
33.50970992,-63.08962205,25.8474735,0.553931106,-0.067262287,-0.486668819,0
35.34187194,54.35383288,-92.74575555,-0.349579534,0.62671917,-0.277139636,0
-44.21424996,6.126433669,34.87994977,0.402977292,-0.569438071,0.166460779,0
-852.3728555,626.3617512,228.0362505,-0.009221571,0.040434403,-0.031212832,1
-18.97070113,-43.84370485,62.81440598,0.530463922,-0.518370751,-0.012093171,0
-41.62137042,93.75738022,-55.0292911,-0.581495973,0.122905983,0.45858999,0
-48.26737714,-11.50476045,59.77213759,0.285641241,-0.605592814,0.319951573,0
289.9679462,62.2391956,-46.51397463,-0.376420781,0.467361866,-0.090941085,1
-57.72433331,16.47295707,43.20039283,0.371659961,-0.544290577,0.172630616,0
-30.34713722,-8.985185389,36.36612169,0.49521645,-0.521809822,0.026593372,0
162.5312904,670.665657,-833.1992111,0.040466545,-0.00944907,-0.031017475,1
12.94762507,-61.34100024,44.65305653,0.603927736,-0.275772638,-0.328155098,0
784.8357355,68.16570716,-20.77160406,-0.222090705,0.067262364,0.154828341,1
-12.97537353,67.42306028,-51.73394727,-0.606837764,0.367562543,0.239275221,0
49.29884348,28.01145077,-75.45057049,-0.191436554,0.606917423,-0.415480869,0
-672.5800326,-9.548496504,-33.42064148,-0.197879219,0.525932785,-0.328053566,1
-535.536277,-340.8572719,-50.92905993,-0.041827126,0.370242526,-0.328415401,1
58.17754936,-42.97665259,-18.91721037,0.254626622,0.347769095,-0.602395717,0
-38.57292876,1.319384739,33.92220417,0.44822957,-0.549673897,0.101444327,0
755.964703,-13.21114866,39.63703561,0.035802913,-0.37222118,0.336418267,1
-62.52502553,22.11244927,42.71212708,0.145069566,-0.574866363,0.429796796,0
740.5147734,69.83060018,-25.64725443,-0.254791994,0.132935101,0.121856893,1
45.41036596,-24.13956192,-24.32758445,0.413844152,0.17811562,-0.591959772,0
-24.66084334,-13.44754867,35.14390098,0.524087906,-0.493600724,-0.030487182,0
-37.64817884,-29.33941481,63.36909282,0.42897878,-0.584645934,0.155667154,0
22.82003869,-44.78076689,24.23828583,0.578421531,-0.151354759,-0.427066772,0
42.28334299,-41.29540617,1.284155407,0.475260259,0.084427925,-0.559688185,0
821.0977746,-125.4634376,-693.578009,0.03216179,-0.039908938,0.007747147,1
30.24717901,-27.68713054,0.220457006,0.54461952,-0.054003599,-0.490615921,0
780.4089182,-754.9668321,-13.37870278,0.000947407,-0.156805926,0.155858519,1
-69.30130331,51.18527594,20.8084593,-0.243799374,-0.360070645,0.603870019,0
-4.992775232,-46.28245296,53.93832276,0.590325659,-0.39102384,-0.19930182,0
-883.1904127,462.6949427,420.4932739,-0.018624625,0.042297303,-0.023672678,1
-43.7190327,6.548357039,33.83741434,0.409308792,-0.566377311,0.157068518,0
30.38170917,-29.42484404,-4.140163124,0.533785198,-0.028548957,-0.505236241,0
-766.5480145,-62.7524637,-14.33344168,0.034988544,0.222330031,-0.257318575,1
-560.7702597,-311.1568193,871.9248333,-0.041493778,0.02824862,0.013245158,1
-809.6325381,98.21846045,711.411814,-0.033057986,0.039519959,-0.006461973,1
44.94564233,-54.76312874,18.71991841,0.526928185,-0.006995024,-0.519933161,0
-68.6843627,516.0054188,-444.9298943,-0.261217571,-0.034010629,0.2952282,1
-48.99481783,11.64461624,34.14048481,0.359708488,-0.580051345,0.220342857,0
-748.3942418,-1.875735415,-40.29736401,-0.036098032,0.373039434,-0.336941402,1
614.4034537,222.360301,49.32614553,0.040511418,-0.374084991,0.333573572,1
-67.4563822,36.12554444,33.54686078,0.00426568,-0.521564626,0.517298946,0
-67.44107448,87.63483183,-23.66325976,-0.368958425,-0.226943386,0.595901811,0
-40.31992209,3.031410921,33.95653095,0.435695572,-0.555812472,0.1201169,0
-867.3067994,287.3941228,579.9104131,-0.026479042,0.041917623,-0.015438581,1
774.495701,-755.7201548,-18.1224957,-0.000731177,-0.039747981,0.040479157,1
-58.38586067,-0.610216232,55.23161667,0.188306865,-0.593169226,0.404862361,0
-31.51663872,63.27645999,-35.42556938,-0.589785809,0.169791622,0.419994188,0
14.45768103,50.69885037,-62.43547279,-0.518289821,0.538996686,-0.020706865,0
6.860810047,-50.92945516,46.72867028,0.600615293,-0.297806855,-0.302808437,0
-83.43441908,43.90806605,41.47416154,0.170128554,-0.519659719,0.349531166,0
32.70356071,-28.96178329,-6.924157764,0.52092674,-4.93e-05,-0.520877421,0
-475.9870134,882.3449605,-406.3599379,0.020997323,0.02137542,-0.042372744,1
193.5695619,-855.4092039,663.9994719,-0.031961116,-0.007762342,0.039723458,1
-71.34575127,78.87106644,-10.99701285,-0.261890065,-0.333855418,0.595745483,0
-6.22650224,-20.10878449,22.88572493,0.58273294,-0.365400063,-0.217332877,0
-565.2197607,-2.759779448,-36.61795204,-0.223626463,0.551914097,-0.328287634,1
18.49460969,-29.73210131,8.049907757,0.577338569,-0.159114539,-0.418224031,0
-54.24336096,7.206039737,49.33355961,0.277717901,-0.59623678,0.318518879,0
-71.05558008,61.08873022,7.091585605,-0.132666163,-0.436136496,0.568802659,0
499.8638595,-9.298764135,42.02422361,0.277322907,-0.586686809,0.309363902,1
-870.1442598,-45.64596332,-8.341054129,0.00847751,0.282839352,-0.291316863,1
34.95662999,-63.35146204,28.39483206,0.565976226,-0.095535307,-0.470440918,0
779.4248205,24.61953072,24.52335447,0.121648959,-0.44763127,0.325982311,1
-59.41685424,-18.52758678,30.59344842,0.422683979,-0.507512121,0.084828142,0
-44.47540295,-23.19938357,25.27313128,0.391999425,-0.530909673,0.138910249,0
-71.33077957,64.8555126,3.48646041,-0.160983724,-0.416024874,0.577008598,0
60.82153569,-40.50896944,-21.52585567,0.22796756,0.37075617,-0.59872373,0
4.745459564,-728.1977391,725.7784278,-0.318638502,-0.011550694,0.330189196,1
-29.63057605,63.38423264,-33.75365659,-0.58380748,0.151435438,0.432372042,0
-63.49769687,34.48762434,25.66750861,0.17540272,-0.572415414,0.397012694,0
-59.00678406,75.54764967,-14.22646129,-0.441440221,-0.140502447,0.581942668,0
-482.45792,-400.0363937,882.4920654,-0.042190077,0.024610954,0.017579122,1
54.95003798,-1.064759916,-57.05179449,0.144203817,0.447559176,-0.591762994,0
-471.7001646,-427.2448514,899.0717273,-0.042300943,0.023853933,0.01844701,1
-32.85074308,97.00834468,-67.40798251,-0.610201069,0.226159854,0.384041216,0
-792.8162114,95.7760794,-35.5098543,-0.033447272,0.365161818,-0.331714546,1
-70.86128471,69.7954992,-1.924744942,-0.215618528,-0.374350791,0.589969319,0
41.67272056,-31.51862591,-8.28019779,0.477716811,0.081600592,-0.559317403,0
-727.1536687,-16.38584727,-34.23100461,-0.046420606,0.369981978,-0.323561372,1
541.8517327,56.63154236,6.204735981,0.208918824,-0.505996531,0.297077707,1
846.5882436,-631.2438701,-0.794716531,0.010037367,-0.227654198,0.217616832,1
-42.23577378,81.37282849,-36.90478694,-0.566575558,0.085807962,0.480767596,0
45.72223059,-38.67132261,-4.691280426,0.438392745,0.14104085,-0.579433595,0
-58.24629608,13.42751901,47.0299073,0.21764843,-0.590752422,0.373103993,0
-25.32474423,90.19431382,-63.02533031,-0.613890578,0.265683659,0.348206919,0
-521.1655467,878.9240907,-355.725012,0.018648345,0.023620401,-0.042268746,1
-67.02055379,577.6245335,-508.1988762,-0.211997405,-0.031037434,0.243034838,1
17.81918383,-27.05892446,5.79798505,0.576263648,-0.157533757,-0.418729891,0
-48.19720514,-11.48569944,62.3580552,0.36039057,-0.598143559,0.237752989,0
-25.62236472,-9.644758894,31.94026287,0.522558761,-0.491351953,-0.031206808,0
-803.3015786,85.16032972,720.15785,-0.033463039,0.039258991,-0.005795952,1
876.2152745,-327.8423853,-546.2328938,0.024953646,-0.042188215,0.017234568,1
-27.73188943,72.36417057,-41.73211962,-0.607597389,0.244606658,0.362990731,0
-21.78532832,95.71054246,-77.30686786,-0.620152168,0.330101858,0.29005031,0
47.11965366,-28.10020563,-17.14717127,0.422395621,0.165802015,-0.588197636,0
-729.8107056,798.3112822,19.46079836,0.00401958,0.118089799,-0.122109379,1
-862.1144661,338.7962512,-21.38244522,-0.024867986,0.325028969,-0.300160982,1
-53.63696829,-148.1417613,204.0179943,-0.504544879,-0.040768542,0.545313421,1
338.7795325,-365.6514488,29.01308749,0.03675161,-0.534622098,0.497870489,1
-825.2225843,675.4551721,5.318944954,-0.006592406,0.203297461,-0.196705055,1
-230.1079065,-623.9567508,854.0623938,-0.041370388,0.012747055,0.028623333,1
54.40921939,-28.70448637,-23.4380931,0.298551313,0.308766663,-0.607317975,0
56.90954601,-366.3178806,311.9729227,0.342776315,0.038724325,-0.38150064,1
21.58998218,68.47104768,-93.45732723,-0.470424528,0.594587536,-0.124163009,0
-779.3797479,29.02175913,750.3557252,-0.035036286,0.03819397,-0.003157684,1
-51.98208297,13.38846602,40.41530881,0.299735929,-0.590412479,0.29067655,0
-38.51879638,63.3302831,-28.54655434,-0.567169703,0.095553872,0.471615831,0
-18.84732204,94.71327459,-79.2485809,-0.619148184,0.354313905,0.264834279,0
56.68555727,-449.5167818,395.3788019,0.293968594,0.036264378,-0.330232973,1
-499.1922723,880.7373202,-381.5473116,0.019826022,0.022518839,-0.042344861,1
592.3803207,271.3740292,-863.7566136,0.040987277,-0.029617375,-0.011369902,1
860.0820665,-325.9046346,22.22275865,0.025394872,-0.327964942,0.30257007,1
-13.90520678,92.76033647,-82.23938297,-0.61449299,0.392996999,0.22149599,0
-3.141657291,62.94758713,-56.82839361,-0.58814574,0.438928163,0.149217577,0
-509.8200415,880.2587039,-368.3252358,0.019248737,0.023060531,-0.042309268,1
7.823453109,65.6378006,-71.12966508,-0.557310661,0.505677218,0.051633443,0
-44.83579901,779.6613079,-732.2316528,0.098077756,-0.008190756,-0.089887,1
36.84223612,48.19640943,-88.07026617,-0.339486584,0.624104321,-0.284617737,0
-41.61932784,1.312057855,42.19780858,0.405354836,-0.573331716,0.167976881,0
-67.67363168,62.51989935,7.463248974,-0.27238234,-0.330522513,0.602904853,0
21.56084323,37.7714369,-63.01744124,-0.492781672,0.552553816,-0.059772144,0
-24.65868361,-10.3513989,31.68354147,0.526914064,-0.486201446,-0.040712618,0
-10.58468278,90.07866938,-82.75155994,-0.609382158,0.41432849,0.195053668,0
-66.18451241,91.53033037,-22.92017996,-0.398539529,-0.13013827,0.528677799,0
53.29662792,19.93223386,-75.63322019,-0.03637824,0.557154656,-0.520776415,0
-65.62347342,77.57861136,-10.04927283,-0.333898452,-0.266685119,0.600583571,0
656.345392,-840.2707891,185.9958037,-0.010590546,-0.030204949,0.040795494,1
405.3453877,466.0609839,55.99386966,0.042378426,-0.344857441,0.302479015,1
-304.25865,243.5363745,42.67067962,0.097053189,0.089764942,-0.186818131,1
10.67387632,-59.55852345,48.88464713,0.605169682,-0.325467258,-0.279702424,0
-341.4405662,-64.23415068,45.28215399,0.371331757,-0.44222584,0.070894084,1
868.5350863,-587.798556,-278.5920056,0.011967238,-0.041252204,0.029284966,1
510.6467221,-880.0351508,369.3861653,-0.019290349,-0.02299128,0.042281628,1
870.9363833,-475.3003345,11.83450818,0.018593933,-0.287494242,0.268900309,1
197.8492406,-14.70168179,17.5807466,0.349714782,-0.586067633,0.236352851,1
851.5540241,-639.0105996,-212.537054,0.008726993,-0.040323368,0.031596374,1
-22.33054066,755.7892612,-730.9061782,0.279779586,0.008349398,-0.288128984,1
-44.14594607,-300.2411357,346.6309861,-0.506829089,-0.037603852,0.544432941,1
-81.37363096,42.27113578,41.04591936,0.143969458,-0.514947864,0.370978406,0
61.26893288,-30.75728537,-32.38698197,0.119137611,0.453990435,-0.573128047,0
7.536778353,-25.15756389,14.17556274,0.590577655,-0.254377197,-0.336200457,0
-660.927499,196.6006071,466.511138,0.073734641,0.008146347,-0.081880988,1
-61.82291382,71.89920781,-7.850452825,-0.399367328,-0.19544622,0.594813548,0
877.4272994,-341.5054941,-535.9192482,0.02440893,-0.042238093,0.017829163,1
49.42794899,6.470612994,-53.16489127,-0.15844729,0.587395484,-0.428948194,0
18.22613329,-53.43284315,37.86366915,0.589440189,-0.193930989,-0.395509199,0
-24.41792358,80.04072684,-53.38624077,-0.611573559,0.267802716,0.343770842,0
38.45566421,-30.92549113,-4.674019651,0.499335168,0.040950563,-0.540285732,0
-457.740565,889.7300872,40.77400811,0.021588761,-0.045383347,0.023794586,1
740.9101942,-787.4560836,48.53630552,-0.004044358,-0.034472802,0.03851716,1
-5.947478387,88.90765699,-86.34703313,-0.599368234,0.450025737,0.149342498,0
42.68102901,43.60879203,-89.19614835,-0.25774746,0.624145947,-0.366398488,0
16.62880202,58.43037287,-72.81356656,-0.515489335,0.549377825,-0.033888489,0
-3.213966142,-46.9363811,62.87494289,0.578764648,-0.39410201,-0.184662638,0
706.6231504,-816.0027275,-22.00209674,-0.006010999,-0.101105363,0.107116362,1
-26.54032552,81.16144282,-52.29735421,-0.610008119,0.250819741,0.359188377,0
-69.00719348,54.06462905,17.16285087,-0.183534394,-0.405164904,0.588699298,0
-71.35458016,62.27127417,6.095361014,-0.133141677,-0.435437202,0.568578879,0
-27.54456504,71.99188917,-41.73749598,-0.607385588,0.244483812,0.362901775,0
-71.5475603,67.76685057,0.674175726,-0.179860249,-0.401817492,0.581677741,0
13.1970669,73.8897746,-90.22880441,-0.526137753,0.555360526,-0.029222772,0
-866.6316122,288.1413565,580.5097658,-0.026471734,0.041902623,-0.015430888,1
-69.1158927,47.47607635,18.65646225,0.018338395,-0.520997657,0.502659262,0
-62.12194063,31.16636116,27.73968745,0.193921133,-0.576792208,0.382871076,0
-10.13265539,92.31751934,-85.55983414,-0.608664825,0.423126848,0.185537976,0
-46.99190496,-268.2853417,317.7117473,-0.50834111,-0.038678938,0.547020048,1
744.3865621,39.8833801,-784.2722058,0.036744305,-0.036544096,-0.000200209,1
-69.23681576,285.300137,-213.6101462,-0.393218525,-0.040614171,0.433832696,1
-795.2430302,726.9379587,10.7095771,-0.002623202,0.172566465,-0.169943264,1
196.4936052,-843.5714916,649.0776974,-0.032251854,-0.00765117,0.039903023,1
-55.82260642,92.88521251,-40.18170439,-0.501954532,-0.046350142,0.548304674,0
4.498701345,-728.0277766,725.9500484,-0.318772486,-0.011550758,0.330323244,1
0.326984848,-56.79168617,52.8600837,0.597671883,-0.379451138,-0.218220745,0
667.3199115,78.61459354,16.72212916,0.095381485,-0.414042551,0.318661066,1
-716.6295375,805.6799957,-89.05272183,0.005978912,0.033350926,-0.039329838,1
453.1897079,-882.9649742,431.8494568,-0.022183144,-0.020146659,0.042329803,1
-15.29101169,-608.7118482,626.3812289,-0.425272146,-0.023575515,0.448847661,1
-49.63908171,99.3324859,-53.14694631,-0.553576792,0.051072998,0.502503793,0
-69.76648479,457.8061611,-385.5621335,-0.301063964,-0.036281845,0.337345809,1
47.13915631,-52.68966035,13.46883784,0.495443076,0.050028981,-0.545472057,0
-779.436441,-24.61942241,-24.5234702,-0.121643572,0.447631342,-0.325987771,1
327.8588537,-355.1429635,29.42511067,0.03707722,-0.535375292,0.498298072,1
877.8063381,52.06765099,2.105357616,-0.056364517,-0.213449004,0.269813521,1
-0.753747987,-29.55970358,32.12519182,0.589503275,-0.35662761,-0.232875665,0
11.26256621,45.98523276,-60.81955617,-0.546411052,0.501578363,0.04483269,0
46.36718487,-46.32864768,2.712707243,0.421272971,0.162315032,-0.583588003,0
47.7612024,30.99157027,-76.89358503,-0.218480473,0.612518724,-0.39403825,0
853.7727149,-597.5747297,1.934353502,0.011774594,-0.241407375,0.229632781,1
-33.34197837,-33.66127213,63.38648799,0.461135835,-0.570358058,0.109222223,0
-7.598492022,88.61225037,-84.27227101,-0.603487432,0.435576969,0.167910463,0
-16.0278106,-601.2159044,619.5256348,-0.429450632,-0.024125094,0.453575726,1
349.2801075,-888.8457174,539.5943057,-0.026186653,-0.015347892,0.041534545,1
28.57608176,-775.2242637,749.0426721,-0.13601352,0.005582342,0.130431178,1
775.253284,68.70949384,-22.20986584,-0.231638662,0.086143823,0.145494838,1
27.38158364,58.52894175,-84.05651212,-0.447739073,0.597789164,-0.150050091,0
