Area,Perimeter,MinorAxisLength,AspectRation,Eccentricity,EquivDiameter,Extent,Solidity,roundness,ShapeFactor1,Class
56679.0,911.133,204.8914494,1.73724105,0.817713549,268.637198,0.810301939,0.985190593,0.857962864,0.00628003,CALI
49317.0,886.931,202.4588914,1.533956215,0.758297131,250.5840271,0.713085599,0.978511905,0.787819715,0.006297282,BARBUNYA
206702.0,1735.169,401.7599413,1.651576009,0.79585879,513.0118521,0.700684746,0.987110854,0.862722218,0.003210114,BOMBAY
71742.0,1057.855,254.1661686,1.416848709,0.708419462,302.2329423,0.730094439,0.982323059,0.805621518,0.005019584,BARBUNYA
60566.0,994.857,220.6672633,1.58852476,0.776988414,277.6959241,0.707877513,0.979271763,0.768984234,0.00578766,BARBUNYA
33128.0,672.417,169.3029783,1.473642323,0.734516603,205.3774078,0.753662754,0.989456707,0.920720286,0.007531153,DERMASON
59884.0,990.679,188.9651507,2.167131795,0.88717173,276.1280082,0.626178974,0.982865021,0.766751707,0.006838427,HOROZ
39160.0,731.796,190.7172146,1.371842619,0.684570572,223.2936644,0.747256941,0.98926361,0.918908956,0.006681154,SEKER
62148.0,962.323,212.9640779,1.750977088,0.820873748,281.2992912,0.774140508,0.990690557,0.843325611,0.006000116,CALI
36726.0,704.853,179.1260713,1.459480851,0.728378352,216.2429086,0.75942928,0.988001722,0.928937273,0.007118419,DERMASON
70626.0,995.284,241.0058327,1.556231984,0.766220513,299.8729999,0.739849151,0.990797116,0.8959431,0.005310523,CALI
65383.0,955.639,235.0870694,1.508280569,0.748613534,288.5276783,0.716659542,0.991177139,0.899677744,0.00542308,CALI
30124.0,640.849,161.9863115,1.464482423,0.730572534,195.8444997,0.72794935,0.989521401,0.921745617,0.007874987,DERMASON
27408.0,625.993,151.7794063,1.520694828,0.753372387,186.8072521,0.803306076,0.983740713,0.878917792,0.00842127,DERMASON
81506.0,1109.772,239.7401667,1.817374772,0.835003758,322.1438535,0.764309827,0.990063651,0.83163339,0.005345591,CALI
38089.0,732.053,183.8956229,1.449780728,0.724038577,220.2190296,0.705796242,0.981017875,0.893149964,0.006999615,SIRA
41191.0,776.063,186.4416105,1.512764906,0.750349565,229.0109388,0.790917819,0.986138377,0.859445304,0.006847183,SIRA
63441.0,964.004,224.0159248,1.624951933,0.78821277,284.2104677,0.728302797,0.979602236,0.857871445,0.005737853,CALI
46954.0,799.219,201.6864276,1.471964776,0.733801365,244.5070338,0.724889616,0.990695221,0.923742361,0.006322684,SEKER
42944.0,781.224,183.2049857,1.638318573,0.792107277,233.8332718,0.786145791,0.987876975,0.884221773,0.006989291,SIRA
28987.0,649.391,154.3733699,1.561428523,0.768008893,192.1129738,0.696551724,0.984245017,0.863774947,0.008315555,DERMASON
35626.0,699.261,172.5213695,1.525567355,0.755200522,212.9798864,0.761044177,0.98999611,0.915584251,0.007387665,DERMASON
56334.0,989.798,193.5389833,1.92583848,0.854619754,267.8183648,0.674497126,0.97659663,0.722582284,0.006616339,HOROZ
34865.0,692.152,174.663381,1.461177779,0.729126059,210.6928967,0.726263384,0.988180942,0.914527096,0.00732007,DERMASON
36398.0,708.613,179.5853194,1.439383329,0.719259066,215.2751099,0.777535675,0.988109458,0.910896752,0.007101822,SIRA
34774.0,681.562,177.9383454,1.401135163,0.700444353,210.4177557,0.780456055,0.990825165,0.940705702,0.0071696,DERMASON
65231.0,1026.265,229.786481,1.581757752,0.774798663,288.1921039,0.824957001,0.983238624,0.778296119,0.005571991,BARBUNYA
26127.0,590.039,153.7995856,1.410100962,0.705038451,182.3894997,0.719990079,0.991537002,0.943057064,0.008300721,DERMASON
71092.0,1025.404,230.4950186,1.722702521,0.814272171,300.8606749,0.719438148,0.984299283,0.849651017,0.005585359,CALI
31536.0,667.291,155.6482572,1.661907526,0.798708465,200.3818412,0.693998812,0.990887953,0.889991658,0.008202467,DERMASON
43805.0,773.977,190.2945711,1.542902957,0.761530647,236.1657432,0.745211119,0.991175472,0.918919438,0.006702569,SEKER
50781.0,907.117,178.103315,2.060517393,0.874339379,254.2761832,0.630483096,0.984013487,0.775504819,0.007226817,HOROZ
65330.0,974.886,242.1259681,1.424795294,0.712319636,288.4107131,0.76049124,0.986128092,0.863803292,0.005280575,BARBUNYA
69013.0,1050.088,236.54976,1.578844915,0.773845482,296.4288797,0.737751884,0.980716214,0.786483072,0.005411667,BARBUNYA
66874.0,1024.488,209.5480011,1.948190948,0.858211215,291.7989399,0.80164467,0.985223272,0.800669736,0.006104607,CALI
47938.0,820.344,198.7283277,1.555488733,0.765962914,247.0557777,0.7598472,0.988860927,0.895154013,0.006448322,SIRA
47605.0,877.296,163.592869,2.280930391,0.898771394,246.1961993,0.630396207,0.989071492,0.777266831,0.007838335,HOROZ
46434.0,810.154,193.2529185,1.60092178,0.780912735,243.1493472,0.664120827,0.987495215,0.889018503,0.006662851,SIRA
70322.0,1019.083,226.1837303,1.769464572,0.824993163,299.2269227,0.810142623,0.987682411,0.850906741,0.005691307,CALI
33113.0,683.142,163.5512757,1.579254632,0.773979945,205.3309062,0.760274602,0.988418256,0.891633587,0.007800233,DERMASON
62324.0,976.551,206.3380524,1.883826697,0.847475574,281.6973223,0.714028756,0.986826271,0.821249891,0.006236845,HOROZ
68292.0,1035.332,218.4844239,1.843204951,0.840034319,294.8763724,0.80004686,0.981122317,0.800608913,0.005896907,CALI
63450.0,996.603,217.0295963,1.726120648,0.815090407,284.2306266,0.791196459,0.984911987,0.802781046,0.005904165,CALI
35099.0,687.327,179.8896115,1.384136054,0.691399835,211.3987578,0.766839265,0.989484664,0.933636449,0.007093983,DERMASON
54508.0,967.731,172.2055811,2.347666241,0.904744384,263.442102,0.799143795,0.979866254,0.73140985,0.007416915,HOROZ
45460.0,783.344,217.5853339,1.228079143,0.580472617,240.5856806,0.770338739,0.98901338,0.930966927,0.005877959,SEKER
51207.0,882.113,184.5363073,1.927534727,0.854897222,255.3405126,0.735415769,0.987694088,0.826971899,0.006946319,HOROZ
68400.0,1003.086,231.1731654,1.646749524,0.794505548,295.1094456,0.805938494,0.984781951,0.854259127,0.00556556,CALI
73849.0,1042.951,238.032269,1.68051791,0.803685238,306.638985,0.757705409,0.982008457,0.853152511,0.005416695,CALI
168684.0,1534.945,368.6418716,1.582954097,0.775188288,463.4383879,0.770021546,0.99339246,0.899700823,0.003459387,BOMBAY
85330.0,1118.881,258.2929912,1.652907642,0.796229665,329.6142144,0.80369589,0.979026595,0.856532431,0.005003334,CALI
44838.0,786.953,196.4204943,1.486674083,0.739967717,238.9341221,0.700670386,0.989845026,0.909826341,0.006512629,SIRA
44305.0,760.743,208.2624982,1.301294405,0.639891088,237.509743,0.788625845,0.992762391,0.962025702,0.006116935,SEKER
26496.0,604.717,153.5778553,1.437536003,0.718395638,183.6729566,0.731045139,0.987551249,0.910512314,0.008332341,DERMASON
40465.0,743.838,189.0883752,1.445414398,0.722047854,226.983784,0.791321183,0.988977417,0.919036345,0.006754258,DERMASON
40119.0,734.219,193.1224646,1.37112315,0.684163049,226.0112769,0.753408451,0.991277921,0.935209103,0.006600231,SEKER
56823.0,948.496,231.2833806,1.354446579,0.674462696,268.9782345,0.766035752,0.982450984,0.793712126,0.005512926,BARBUNYA
36810.0,724.849,171.2367809,1.605498836,0.782333816,216.4900636,0.711606867,0.985436633,0.880401134,0.007468635,SIRA
98270.0,1195.813,271.949324,1.710623787,0.811334579,353.7248225,0.719905644,0.983890508,0.863583387,0.004733927,CALI
41346.0,741.288,222.8750234,1.060785687,0.333648694,229.4414135,0.782120157,0.989635942,0.945517181,0.00571815,SEKER
73591.0,1051.278,228.2203079,1.809011963,0.833321961,306.102877,0.731375472,0.990390956,0.83675712,0.005610105,CALI
43685.0,764.629,213.9669908,1.216446715,0.569391602,235.8420436,0.770730416,0.989647048,0.938946123,0.005958096,SEKER
47423.0,818.69,203.3102351,1.467345255,0.731815442,245.7251288,0.739055901,0.986868939,0.889119053,0.006290752,SIRA
40870.0,761.733,183.5136768,1.547256164,0.763078857,228.1168564,0.756641674,0.987484295,0.885133872,0.006947459,SIRA
63278.0,1028.037,226.0999955,1.587709328,0.776726355,283.8451196,0.767731916,0.980932598,0.752393642,0.005673079,BARBUNYA
43113.0,745.717,218.703287,1.149344663,0.492944019,234.2929288,0.771072917,0.991992821,0.974249117,0.005830387,SEKER
26080.0,590.353,154.4771061,1.392208469,0.695750816,182.2253751,0.746336996,0.990241865,0.940359469,0.008246332,DERMASON
81788.0,1100.392,248.7060809,1.698850066,0.808400052,322.7006599,0.792765199,0.991069373,0.8487985,0.00516597,CALI
31361.0,666.114,163.71787,1.493148671,0.742608593,199.8250869,0.737472075,0.987934728,0.888183383,0.007794876,DERMASON
41143.0,767.082,186.665526,1.516952368,0.751953212,228.8774663,0.785141788,0.983929212,0.878662792,0.006882403,SIRA
23937.0,579.371,136.1951646,1.647040071,0.794587413,174.578163,0.710381054,0.9873778,0.896119809,0.00937122,DERMASON
82842.0,1121.336,246.8155234,1.743941749,0.819266006,324.7733215,0.72325825,0.982786234,0.82792102,0.005195817,CALI
38471.0,726.154,184.4757032,1.44241889,0.720668442,221.3205786,0.806790538,0.989607717,0.916823784,0.006916671,DERMASON
44474.0,791.616,188.0131684,1.608211321,0.783169061,237.9622985,0.715764062,0.988442903,0.891839962,0.006798689,SIRA
32930.0,682.129,162.2099627,1.596828206,0.779629178,204.7627364,0.683904465,0.986696231,0.889341519,0.00786582,DERMASON
48067.0,791.313,225.7855432,1.202687376,0.555567752,247.3879649,0.733993006,0.993078798,0.964628925,0.005649394,SEKER
31850.0,655.786,165.783154,1.480208601,0.737286273,201.3769587,0.776980874,0.989099717,0.930668509,0.007704667,DERMASON
28122.0,628.351,152.043688,1.556258331,0.766229636,189.2248464,0.813526961,0.986079456,0.895058553,0.008414027,DERMASON
37293.0,718.527,181.8216006,1.443171876,0.721016244,217.9057648,0.695777906,0.98716184,0.907718111,0.007036168,DERMASON
71810.0,1055.735,246.3794294,1.562817903,0.768483326,302.3761428,0.734839647,0.954615548,0.809626941,0.005362013,CALI
50643.0,908.066,168.1999762,2.289489818,0.899569072,253.9304438,0.703814884,0.988098258,0.771781668,0.007604055,HOROZ
41753.0,761.164,182.9341738,1.591174743,0.777836664,230.5679308,0.769739874,0.991145611,0.905609709,0.006971481,DERMASON
40150.0,722.163,203.6652507,1.233726337,0.585665946,226.0985797,0.765855985,0.992755236,0.96744202,0.006258211,SEKER
28195.0,621.125,158.7762946,1.428355594,0.714039147,189.4702852,0.711204722,0.987358173,0.918383227,0.00804359,DERMASON
69221.0,1034.794,212.6011487,1.976404626,0.862551506,296.8752508,0.803960511,0.986250819,0.81234391,0.006070208,CALI
49108.0,799.901,224.4414022,1.242431929,0.593447001,250.0524896,0.784447781,0.99298352,0.964472017,0.005678365,SEKER
35131.0,684.17,190.924541,1.228354534,0.580728621,211.4951027,0.749989326,0.990554334,0.943131656,0.006675672,SEKER
91019.0,1196.401,243.5299364,1.982842963,0.863513121,340.4247202,0.779605996,0.983053959,0.799076556,0.005305284,CALI
28295.0,627.07,151.5628661,1.577477981,0.773395945,189.8059876,0.788556937,0.988540684,0.904247912,0.0084498,DERMASON
39169.0,731.491,186.4623646,1.438797414,0.718985686,223.3193223,0.743752848,0.989791019,0.919886772,0.006849334,DERMASON
25476.0,589.854,147.2809468,1.500985299,0.745747183,180.102889,0.79433774,0.98989742,0.920136051,0.008677443,DERMASON
51860.0,903.986,179.9949951,2.072820047,0.875932023,256.963427,0.628773734,0.97672141,0.79747847,0.007194316,HOROZ
63320.0,993.072,236.5976849,1.44301459,0.720943653,283.9393033,0.739762837,0.981842428,0.806843484,0.005391881,BARBUNYA
43315.0,776.747,196.9922018,1.428159588,0.713944924,234.841161,0.707564892,0.987506554,0.902171313,0.006495124,SIRA
39040.0,717.134,200.0842643,1.243136639,0.594065323,222.9512768,0.754746162,0.991718742,0.953935578,0.006371211,SEKER
39088.0,719.97,195.9227554,1.297683068,0.637314046,223.0882949,0.783420852,0.990321763,0.947598823,0.006504442,SEKER
80324.0,1099.039,254.2283386,1.592202604,0.778164291,319.7994578,0.779224307,0.986854068,0.835658786,0.005039378,BARBUNYA
63213.0,1009.084,191.1556345,2.210398742,0.891811555,283.6992974,0.734112974,0.991452053,0.780120384,0.006684229,HOROZ
38709.0,747.193,177.9968145,1.563534594,0.768727447,222.0041205,0.72065011,0.988609373,0.871276954,0.00718965,SIRA
66642.0,1029.494,246.0212561,1.410364807,0.705171872,291.2923441,0.735270753,0.98392169,0.790151277,0.005206622,BARBUNYA
47114.0,805.392,201.9763607,1.47382947,0.7345962,244.9232694,0.766205887,0.987094071,0.912736081,0.006318264,SIRA
58188.0,967.634,192.3134372,2.028366859,0.870025081,272.1897548,0.610859158,0.986471366,0.780946089,0.006703826,HOROZ
32685.0,670.674,165.2260746,1.528293521,0.756213831,203.9995944,0.711022646,0.987402574,0.91313589,0.007725683,DERMASON
46067.0,855.704,167.9741417,2.087811418,0.877831018,242.1865523,0.80413001,0.986677804,0.790592465,0.007612789,HOROZ
29689.0,641.296,155.949379,1.561364122,0.767986864,194.4253297,0.736334325,0.989567362,0.907169356,0.008201481,DERMASON
63944.0,991.765,208.165323,1.884114893,0.847526428,285.3349426,0.812916349,0.988070956,0.816943663,0.006133607,HOROZ
46994.0,800.571,200.2043522,1.495649184,0.743616859,244.6111591,0.759437621,0.989389027,0.921409251,0.006371781,SIRA
44212.0,768.598,210.2958866,1.275902665,0.621065272,237.2603354,0.752365394,0.991767424,0.940484246,0.006068875,SEKER
44336.0,789.82,190.4237142,1.564148095,0.76893609,237.5928207,0.757802619,0.989135042,0.893120625,0.006718037,SIRA
31954.0,658.228,169.7177343,1.415553862,0.707775663,201.7054695,0.724055107,0.987484162,0.926792242,0.007518451,DERMASON
69018.0,1036.307,219.2340715,1.839945918,0.8394129,296.4396176,0.797131077,0.988895735,0.807598253,0.005844545,CALI
25856.0,594.783,152.6157801,1.419143564,0.709554715,181.4411245,0.756687152,0.984765387,0.918447019,0.008376536,DERMASON
92312.0,1164.952,262.9812192,1.722588741,0.814244836,342.8342002,0.767552466,0.98016564,0.854775295,0.004907363,CALI
54942.0,886.541,207.511305,1.628598739,0.789286739,264.4888033,0.706558642,0.988912488,0.878449253,0.00615108,SIRA
39213.0,740.214,186.7220047,1.4366523,0.717981054,223.4447186,0.758120022,0.988529797,0.899342969,0.006840961,SIRA
154706.0,1468.379,371.069678,1.436266295,0.717799647,443.8218077,0.771231729,0.99116507,0.901655615,0.003444953,BOMBAY
39753.0,731.257,187.9505193,1.436106195,0.717724349,224.9779803,0.795266769,0.990186066,0.934199649,0.00678985,SIRA
62444.0,994.226,198.2154803,2.060472519,0.874333512,281.968385,0.649416561,0.980652051,0.79383519,0.006540541,HOROZ
57433.0,975.96,217.3321384,1.566419848,0.769706062,270.4181332,0.698392432,0.973737751,0.757717521,0.005927487,BARBUNYA
36711.0,701.528,191.2965493,1.27842304,0.623010231,216.198744,0.755152837,0.991064197,0.937380812,0.006661707,SEKER
46390.0,779.816,215.7288407,1.272710603,0.618576502,243.0341179,0.775233957,0.992299465,0.958627654,0.005918525,SEKER
46315.0,819.571,188.2873181,1.67703443,0.8027686,242.8375785,0.674870315,0.989679046,0.866479649,0.006817755,SIRA
40834.0,737.916,196.9876855,1.341279064,0.666441861,228.0163669,0.749357704,0.991742362,0.942362367,0.006470477,SEKER
82109.0,1153.754,269.3704772,1.450188178,0.724223149,323.3333045,0.717911727,0.981953646,0.775129361,0.004757553,BARBUNYA
46973.0,817.358,189.3736326,1.673453122,0.801819144,244.5564989,0.77811092,0.991744785,0.883554873,0.006746597,SIRA
55616.0,910.56,196.382352,1.849094046,0.841147755,266.106164,0.806695386,0.991673056,0.842931877,0.006529226,HOROZ
40609.0,754.396,183.4200674,1.539454766,0.760292708,227.387301,0.759785212,0.990608382,0.89667158,0.006953308,SIRA
23562.0,612.084,122.5126535,2.010000148,0.867456864,173.2052833,0.698257468,0.983430026,0.790314521,0.010451169,DERMASON
27836.0,629.843,147.336671,1.636350255,0.791540967,188.2601816,0.695865207,0.989091426,0.881763419,0.008661244,DERMASON
41271.0,742.954,200.3548945,1.313026142,0.648048041,229.2332202,0.753739385,0.989759701,0.939574033,0.006374239,SEKER
38654.0,724.039,181.29903,1.502919072,0.746512116,221.8463463,0.776496585,0.992018478,0.926574591,0.007049148,DERMASON
132399.0,1335.884,346.5807118,1.404750901,0.702311275,410.5796421,0.789965454,0.992243356,0.93230298,0.003677215,BOMBAY
47134.0,811.933,195.4577912,1.573439352,0.772059387,244.9752492,0.780390079,0.99004369,0.898470403,0.006524822,SIRA
39600.0,736.956,183.0653099,1.508486661,0.748693747,224.5446191,0.757749713,0.990966192,0.91626676,0.006973525,SIRA
51131.0,842.796,207.0289919,1.527252863,0.755827821,255.1509576,0.812505959,0.989874937,0.904584661,0.006183834,SIRA
62321.0,965.024,208.0815251,1.838396883,0.839116214,281.6905424,0.699544271,0.990118043,0.840945883,0.006138163,HOROZ
32824.0,678.112,164.8981867,1.54099145,0.76084567,204.4329103,0.804036841,0.988883198,0.897012528,0.007741491,DERMASON
24924.0,587.268,146.6822591,1.479729405,0.737085744,178.1410183,0.732498677,0.985372025,0.908144449,0.008708476,DERMASON
46267.0,854.523,174.9660702,1.952462356,0.85888185,242.7117097,0.685223856,0.983859992,0.796221117,0.007383549,HOROZ
29447.0,634.132,157.9483621,1.515144744,0.751263008,193.6313117,0.83136646,0.9886852,0.920219817,0.008126961,DERMASON
59244.0,934.803,222.213422,1.53154593,0.757413913,274.6485092,0.704455463,0.987021642,0.851949873,0.005744549,BARBUNYA
73494.0,1078.935,216.5033815,2.009583437,0.867397687,305.901074,0.701626761,0.988407122,0.793361618,0.005919961,HOROZ
86498.0,1145.822,290.3756566,1.309236322,0.6454482,331.8624326,0.759874201,0.983781448,0.827907119,0.004395135,BARBUNYA
37492.0,701.925,196.9110602,1.233980199,0.585896659,218.4863772,0.771440329,0.991484635,0.956240318,0.006480965,SEKER
37133.0,709.416,182.1168873,1.427912071,0.713825866,217.4378164,0.787750859,0.990266148,0.927188301,0.007003121,DERMASON
39298.0,738.041,184.1379992,1.479028529,0.736791998,223.6867623,0.75526599,0.986172802,0.906607558,0.00693026,DERMASON
172546.0,1574.542,370.9714792,1.609684612,0.783620587,468.7135484,0.750382702,0.990584777,0.874593531,0.003460799,BOMBAY
33427.0,665.61,186.6258656,1.222891486,0.575596241,206.3021528,0.754491694,0.989286454,0.948129347,0.00682751,SEKER
50797.0,974.217,173.4610732,2.164156104,0.886841436,254.3162385,0.586177849,0.981679389,0.672568496,0.007390138,HOROZ
78477.0,1141.441,262.094354,1.46081771,0.728967686,316.1012808,0.754296424,0.977285463,0.756911878,0.004878781,BARBUNYA
41169.0,742.126,194.1998311,1.391423002,0.695331964,228.9497736,0.758875576,0.99075879,0.93934448,0.006563534,SEKER
69966.0,1017.515,230.5279676,1.69528656,0.807497657,298.4685544,0.709882305,0.986339607,0.849210332,0.005585727,CALI
55333.0,932.896,181.2596528,2.156229092,0.885954267,265.4282648,0.835871174,0.991382091,0.798964751,0.007063368,HOROZ
53230.0,885.093,202.5943609,1.660292674,0.798267222,260.3354393,0.685829876,0.985211646,0.853863636,0.006319105,SIRA
28515.0,622.373,154.4033616,1.525140968,0.75504142,190.542451,0.757008601,0.98910819,0.925085242,0.008258351,DERMASON
45740.0,804.596,187.7025185,1.659680402,0.798099524,241.3254582,0.682197828,0.989614885,0.887871848,0.006810804,SIRA
42980.0,770.916,192.7101153,1.47679546,0.735852515,233.9312626,0.714998669,0.989547359,0.908787106,0.006621531,SIRA
59651.0,1028.745,180.9633151,2.331889507,0.903381985,275.5902975,0.582267731,0.987484894,0.708291643,0.007074256,HOROZ
42633.0,755.012,209.6460998,1.238628597,0.590080366,232.9850242,0.749525316,0.989669901,0.939827286,0.006090907,SEKER
87527.0,1145.742,246.6049413,1.847726176,0.840890215,333.8305523,0.767881739,0.987098375,0.837873086,0.005205918,CALI
46435.0,813.7,190.7317125,1.638576756,0.792181379,243.1519654,0.834681478,0.985922969,0.881305909,0.006730452,SIRA
47139.0,812.169,196.2988093,1.563855388,0.768836582,244.9882424,0.697487571,0.989109908,0.898043579,0.006512292,SIRA
66372.0,1013.706,218.056199,1.801122786,0.831710712,290.7016599,0.748925223,0.978880302,0.811653628,0.005917344,CALI
53495.0,917.24,182.133928,2.06192971,0.874523809,260.9826612,0.632134332,0.986901577,0.799018959,0.007020233,HOROZ
84973.0,1111.998,250.374737,1.739511724,0.818241973,328.9239788,0.808665943,0.98438387,0.863540684,0.005125508,CALI
32117.0,664.224,166.9118237,1.472303594,0.733946076,202.2192732,0.718613653,0.989829568,0.914777994,0.007651551,DERMASON
166654.0,1529.386,372.5460256,1.53702279,0.759413364,460.6413606,0.726731205,0.988809778,0.895347005,0.003435932,BOMBAY
37352.0,703.246,196.9313108,1.228556749,0.580916419,218.0780674,0.802750913,0.987860675,0.949093903,0.006477332,SEKER
63652.0,956.09,225.2317375,1.608745877,0.783333062,284.6827067,0.783988176,0.98521832,0.875032868,0.005692525,CALI
37049.0,692.49,200.1860404,1.178666693,0.529329606,217.1917399,0.783807227,0.992020778,0.970866111,0.006368664,SEKER
68879.0,1032.23,206.4094759,2.06501931,0.874925816,296.1409573,0.81158242,0.987937464,0.812351045,0.006188237,HOROZ
41288.0,748.997,199.9741738,1.317285772,0.650931211,229.2804273,0.792871683,0.990547479,0.924854797,0.006380138,SEKER
41993.0,759.674,187.9266446,1.516150557,0.75164744,231.2296439,0.769102564,0.99114898,0.914391626,0.006785061,SIRA
64284.0,1038.268,233.4468719,1.505636749,0.747580843,286.0925216,0.73023446,0.980596742,0.749365713,0.005467709,BARBUNYA
62764.0,1003.767,198.3301993,2.063261587,0.874697352,282.6899482,0.703995334,0.97827239,0.78280691,0.006519774,HOROZ
42547.0,781.126,185.8781112,1.572947343,0.771895697,232.749915,0.71772942,0.985842717,0.87626733,0.006871847,SIRA
73478.0,1011.417,249.5667142,1.506934696,0.748088686,305.8677742,0.776001183,0.990897199,0.902623617,0.005118277,BARBUNYA
49441.0,855.825,189.8626865,1.777946974,0.8268337,250.8988568,0.710951655,0.975783532,0.848256454,0.006827649,SIRA
41468.0,760.467,183.8840322,1.563517545,0.768721644,229.7796715,0.776903477,0.99056446,0.90107763,0.006933199,SIRA
52105.0,863.127,199.4021853,1.674154233,0.802005587,257.5696925,0.734328316,0.990269305,0.8789008,0.006406871,SIRA
41861.0,773.212,183.8934817,1.581952489,0.774862159,230.8659364,0.743798863,0.986752469,0.879877661,0.006949446,SIRA
69478.0,999.119,234.9613656,1.617639982,0.786033012,297.4258514,0.797296367,0.987183859,0.874626711,0.00547055,CALI
42027.0,741.939,204.6762773,1.280172134,0.624349713,231.3232335,0.762463716,0.991483439,0.959404726,0.006234584,SEKER
41875.0,760.096,185.5868555,1.550852225,0.764345629,230.9045386,0.80008789,0.992957413,0.910809999,0.006873261,DERMASON
47791.0,873.56,165.7711303,2.224394407,0.893249854,246.6766934,0.806122965,0.988091054,0.786992335,0.007715687,HOROZ
53749.0,871.252,208.4934352,1.586368755,0.776294458,261.6015143,0.806206783,0.988341945,0.889800564,0.006153556,SIRA
23941.0,569.42,142.2358105,1.507608166,0.74835154,174.5927488,0.752293866,0.988317371,0.92786911,0.008956847,DERMASON
66519.0,983.728,223.5093861,1.713213475,0.811970537,291.0234033,0.678903858,0.983426966,0.863784705,0.00575654,CALI
34397.0,681.261,176.3313768,1.411352991,0.705670686,209.2740324,0.725185529,0.991010977,0.931329533,0.007235102,DERMASON
55890.0,928.849,203.0297382,1.741913816,0.818798362,266.7608632,0.715822639,0.982646764,0.814054981,0.006327792,SIRA
69339.0,1031.231,236.398999,1.585929412,0.776152622,297.1281824,0.711453812,0.983727265,0.819361433,0.005406945,BARBUNYA
43028.0,818.531,181.3180291,1.676175508,0.802541544,234.0618532,0.722491814,0.98304775,0.807032008,0.007063327,SIRA
43378.0,787.214,182.437741,1.667311123,0.800173883,235.0118826,0.774800843,0.987142435,0.879617316,0.007012321,SIRA
84614.0,1122.443,250.9730018,1.72162955,0.814014146,328.2284126,0.808813268,0.988862529,0.843963177,0.005106514,CALI
72772.0,1029.173,229.6594973,1.776463579,0.826514024,304.39479,0.792102055,0.987596016,0.8633709,0.005606301,CALI
36050.0,706.252,174.6935691,1.507555528,0.748331011,214.2435194,0.700680272,0.9887548,0.908229809,0.007305416,DERMASON
159402.0,1508.083,384.0243698,1.379299442,0.688742833,450.5074138,0.781190885,0.987504569,0.880750993,0.003322948,BOMBAY
46563.0,852.78,168.93977,2.086028588,0.877607539,243.486864,0.690927707,0.98644154,0.804594028,0.007568524,HOROZ
71156.0,1023.316,234.1431002,1.659111572,0.797943527,300.9960682,0.777814215,0.991403453,0.85388987,0.005459406,CALI
38104.0,734.849,172.1419269,1.643233519,0.793510751,220.2623881,0.702818356,0.990460347,0.886715331,0.007423614,DERMASON
45156.0,813.969,194.354903,1.539027383,0.760138552,239.7799093,0.678394904,0.982848685,0.856464957,0.006624092,SIRA
51145.0,891.169,178.0133827,2.068217469,0.87533986,255.1858862,0.81649106,0.984106521,0.809269001,0.007198561,HOROZ
45423.0,807.251,193.9286378,1.542641712,0.761437218,240.487754,0.730990199,0.988982995,0.875928173,0.006586144,SIRA
27950.0,620.231,155.5633095,1.477090187,0.735976824,188.6452896,0.769548458,0.985543018,0.913029349,0.008221146,DERMASON
49201.0,832.864,199.4038569,1.584449493,0.775673792,250.2891505,0.794987801,0.989561545,0.891324026,0.006421523,SIRA
30450.0,643.197,161.9943102,1.479083073,0.736814878,196.9013564,0.76048951,0.988989574,0.924930585,0.007868737,DERMASON
85998.0,1174.8,251.9228226,1.751733033,0.821045162,330.9018803,0.745423341,0.974580977,0.783015465,0.005131532,CALI
33378.0,667.268,177.4984468,1.352333155,0.673197471,206.1508902,0.724333239,0.990356942,0.942040509,0.007191474,DERMASON
59516.0,939.011,216.6419379,1.631632574,0.790173606,275.2782678,0.760102171,0.981415827,0.848207756,0.005939244,CALI
51142.0,898.882,182.7376403,1.9564661,0.859506006,255.1784019,0.783629315,0.9883276,0.795393805,0.006990732,HOROZ
48686.0,795.84,222.3941818,1.255125834,0.604331651,248.9757829,0.795301959,0.992761159,0.965967315,0.005733325,SEKER
39235.0,734.13,181.8888427,1.514105282,0.750864702,223.5073903,0.750148175,0.989558375,0.914824059,0.007019214,SIRA
40567.0,752.324,186.6841723,1.487527983,0.740318526,227.2696826,0.705279994,0.989366632,0.900684985,0.006845415,DERMASON
27791.0,613.302,156.9442433,1.437835562,0.718535946,188.1079482,0.731034301,0.990731168,0.928464443,0.008119895,DERMASON
46915.0,823.512,193.4472252,1.608540527,0.783270085,244.4054689,0.745510885,0.985505724,0.869324102,0.006632584,SIRA
67538.0,1010.848,231.7486906,1.60360023,0.781746128,293.2440151,0.698392017,0.985956204,0.830589329,0.005502565,BARBUNYA
29915.0,637.982,160.1707799,1.487279656,0.740216585,195.1639336,0.729491806,0.989154515,0.92359595,0.007963187,DERMASON
70286.0,1025.449,232.4166013,1.671034053,0.801173714,299.1503211,0.775578213,0.981195818,0.839944441,0.005525653,CALI
85728.0,1116.254,258.8708294,1.634580413,0.791029665,330.3820208,0.736039563,0.988150675,0.864582617,0.004935904,BARBUNYA
36554.0,698.178,188.2573394,1.314607587,0.649123224,215.7359458,0.789980982,0.991483129,0.942350471,0.006770382,SEKER
62502.0,952.384,216.7894717,1.705976004,0.810184672,282.0993053,0.810598397,0.988408318,0.865923642,0.005917213,CALI
32507.0,674.634,164.4122664,1.535007968,0.758680908,203.443353,0.743017143,0.98856552,0.897532752,0.007763686,DERMASON
