Area,Perimeter,MinorAxisLength,AspectRation,Eccentricity,EquivDiameter,Extent,Solidity,roundness,ShapeFactor1,Class
64652,978.747,219.2937613,1.715565447,0.812545196,286.9102352,0.792964726,0.990592345,0.848107572,0.005819043,CALI
64654,956.994,230.4623552,1.560195835,0.767586657,286.9146729,0.708412771,0.989319378,0.887129116,0.005561395,CALI
64748,960.007,234.3659532,1.513509967,0.750636121,287.1231688,0.796800394,0.988579455,0.882851019,0.005478396,CALI
64782,974.821,221.3174873,1.693758996,0.807108773,287.1985449,0.797326736,0.989204294,0.856671784,0.005786461,CALI
64821,977.898,227.956733,1.629924869,0.789675132,287.2849814,0.743002224,0.981184912,0.851801646,0.005731975,CALI
64839,953.714,223.8928761,1.653602071,0.796422647,287.3248664,0.707764351,0.991467499,0.895797521,0.005709985,CALI
64840,993.808,212.0103957,1.845427906,0.840456033,287.3270821,0.769522905,0.988716072,0.824988497,0.006034082,CALI
64879,991.26,213.0718207,1.834825372,0.838428898,287.4134799,0.757861415,0.988783053,0.829733927,0.006025826,CALI
64930,990.342,220.6748903,1.70933919,0.811017858,287.5264225,0.745293848,0.984190502,0.831926333,0.00580946,CALI
64934,1005.197,211.6841501,1.857217875,0.842663986,287.5352789,0.749598846,0.982077769,0.807569026,0.006054511,CALI
65019,985.505,217.5845569,1.765980487,0.824228275,287.7234123,0.780380955,0.979526349,0.841264351,0.005909812,CALI
65049,964.019,224.0672843,1.658058399,0.797654197,287.7897829,0.813071846,0.990151607,0.879588011,0.005711335,CALI
65144,974.566,226.9820111,1.622166616,0.787386627,287.9998557,0.77937429,0.987015348,0.861909711,0.005652134,CALI
65144,978.923,224.2950351,1.655388768,0.796917841,287.9998557,0.762185562,0.990979205,0.854254393,0.005699611,CALI
65181,977.089,226.7141993,1.62340199,0.787753679,288.0816321,0.696088168,0.98789027,0.857951297,0.005646558,CALI
65198,991.49,212.8302058,1.837831092,0.839007636,288.1191973,0.803396054,0.991152326,0.833426799,0.005999355,CALI
65271,976.35,231.9263575,1.567722957,0.770145872,288.2804508,0.796959707,0.976073335,0.860436984,0.005570564,CALI
65272,960.989,223.751843,1.667132349,0.800125672,288.2826591,0.739995012,0.99168933,0.888177876,0.005714915,CALI
65289,1017.247,211.9548364,1.866986122,0.844457464,288.3201981,0.716996672,0.985330738,0.792860981,0.006061002,CALI
65293,973.285,233.3072839,1.542040492,0.76122198,288.3290301,0.714897298,0.985569594,0.866156616,0.005510074,CALI
65348,973.672,230.1181707,1.589556043,0.777319138,288.4504425,0.771450158,0.985061578,0.866197253,0.005597505,CALI
65349,990.508,226.6062153,1.648761253,0.795071318,288.4526495,0.760668141,0.979392722,0.837014218,0.005717296,CALI
65383,955.639,235.0870694,1.508280569,0.748613534,288.5276783,0.716659542,0.991177139,0.899677744,0.00542308,CALI
65458,1015.938,217.2378056,1.79849538,0.831168689,288.6931141,0.74125494,0.966797625,0.796963049,0.005968731,CALI
65469,997.877,223.4789895,1.678726134,0.803214596,288.71737,0.717342713,0.986707058,0.82621209,0.005730346,CALI
65488,984.521,218.9054779,1.75645413,0.822109888,288.7592619,0.790860566,0.98324425,0.849027238,0.005871265,CALI
65506,997.059,222.6868828,1.690577221,0.806294768,288.7989432,0.722633454,0.987845337,0.828036019,0.005747098,CALI
65525,993.29,215.3432963,1.817900608,0.835108619,288.8408232,0.707445315,0.983519205,0.834573839,0.005974402,CALI
65612,1000.896,215.4482614,1.811431695,0.833811325,289.032512,0.762788318,0.987077071,0.82302918,0.005948147,CALI
65615,972.507,231.9941862,1.563015963,0.768550831,289.0391197,0.749063884,0.986409898,0.8718214,0.005526337,CALI
65635,978.997,225.3596423,1.65058638,0.795582474,289.0831671,0.797635106,0.98941767,0.860562925,0.005667335,CALI
65693,988.933,222.1746091,1.731051976,0.816260916,289.2108667,0.716937684,0.973042229,0.844102567,0.005854441,CALI
65736,1014.17,211.1500176,1.892123822,0.848929169,289.3055041,0.721612365,0.98724938,0.80314067,0.006077674,CALI
65757,997.586,214.5200565,1.828951425,0.837288479,289.3517111,0.811213916,0.98787633,0.830330831,0.005966616,CALI
65761,999.861,220.4853746,1.729915694,0.815992242,289.3605116,0.745589569,0.988768268,0.826606879,0.005800111,CALI
65824,983.196,225.9208723,1.659579179,0.798071778,289.4990843,0.831804281,0.987103353,0.855685018,0.005696001,CALI
65881,1003.375,214.5079845,1.833776122,0.838226104,289.6244024,0.800926376,0.988165592,0.822325002,0.00597076,CALI
65881,1027.604,207.2239825,1.976273752,0.862531851,289.6244024,0.631988412,0.97999286,0.784004354,0.006216228,CALI
65957,995.361,229.5151343,1.616862563,0.785799157,289.7914089,0.793448579,0.976099568,0.836583929,0.005626308,CALI
65990,1010.042,213.4137081,1.862824289,0.843697254,289.8638949,0.765190167,0.991198029,0.812847597,0.006024432,CALI
65997,992.511,221.3444275,1.731423612,0.816348656,289.8792684,0.734458813,0.984236585,0.841905605,0.005806945,CALI
66011,987.176,221.0017304,1.737115562,0.817684275,289.9100129,0.768660192,0.987863279,0.851210553,0.005815781,CALI
66050,982.983,218.4331543,1.774748052,0.826143168,289.9956412,0.762596407,0.991057228,0.858995071,0.005869248,CALI
66058,992.161,217.5296665,1.785464443,0.828439635,290.0132029,0.790687653,0.991549211,0.84327841,0.005879553,CALI
66082,968.17,243.8653848,1.434915606,0.71716336,290.0658815,0.772527473,0.989355172,0.8859104,0.005295334,CALI
66124,972.564,224.4454059,1.680560558,0.803696418,290.158046,0.80647876,0.987588679,0.878481462,0.005704345,CALI
66144,992.056,227.6118841,1.641822071,0.793109252,290.2019236,0.721977842,0.980085349,0.84455501,0.005649767,CALI
66144,980.922,228.7993346,1.615314227,0.785332189,290.2019236,0.794427096,0.989927713,0.863836139,0.005587549,CALI
66149,1013.351,217.3600575,1.808428916,0.83320371,290.2128919,0.723129564,0.969074128,0.809493464,0.005942346,CALI
66234,1006.478,213.5124985,1.864456778,0.843996137,290.3992906,0.763821298,0.986447039,0.821641326,0.006010279,CALI
66235,982.152,219.4597449,1.76398808,0.823788506,290.4014829,0.755184877,0.98750615,0.862859319,0.00584471,CALI
66252,984.959,226.7207463,1.654939904,0.796793616,290.438748,0.813167391,0.986465359,0.858168465,0.005663364,CALI
66266,986.107,227.5559785,1.643562073,0.793604033,290.4694333,0.783202733,0.987188273,0.856352435,0.005643956,CALI
66291,975.667,226.0554228,1.674936175,0.802213198,290.5242204,0.774029704,0.977527096,0.87510709,0.005711611,CALI
66293,973.989,227.7918727,1.635328712,0.791246089,290.528603,0.727591013,0.987825957,0.87815147,0.005619215,CALI
66302,1011.15,220.5873487,1.756655361,0.822155049,290.5483235,0.728657464,0.982295509,0.814901882,0.005844408,CALI
66306,1026.124,221.1541359,1.754610231,0.821695229,290.5570878,0.684124184,0.969811321,0.791339788,0.00585225,CALI
66358,981.292,226.5694504,1.661237009,0.798525438,290.6709991,0.68608354,0.982397442,0.865977555,0.005672045,CALI
66371,992.178,228.9152531,1.62944991,0.789536159,290.6994699,0.750361778,0.981688828,0.847245048,0.005620014,CALI
66372,1013.706,218.056199,1.801122786,0.831710712,290.7016599,0.748925223,0.978880302,0.811653628,0.005917344,CALI
66408,967.957,231.0804659,1.59010704,0.777495517,290.7804871,0.798874012,0.991134593,0.890672688,0.005533109,CALI
66441,973.541,227.3108406,1.657207799,0.797420039,290.8527266,0.806694835,0.986532636,0.880922154,0.005669711,CALI
66455,983.999,224.5440977,1.696211941,0.807732638,290.8833683,0.675273341,0.981523056,0.86247837,0.005731313,CALI
66461,967.115,233.9336593,1.555807032,0.766073287,290.8964994,0.783414864,0.98972465,0.892936338,0.005476229,CALI
66494,974.808,224.623616,1.691784931,0.806604379,290.9687102,0.763246097,0.986323721,0.879334583,0.005715025,CALI
66497,984.322,225.4271182,1.68554622,0.804996551,290.9752739,0.749650523,0.986280443,0.862457162,0.00571406,CALI
66505,1006.768,214.1131347,1.85473619,0.842203207,290.9927764,0.755463922,0.989378003,0.8245279,0.005971331,CALI
66516,974.201,228.9267115,1.626532677,0.788679359,291.0168407,0.779578777,0.987147903,0.880722003,0.005598003,CALI
66517,1008.279,221.2353424,1.748649698,0.82034438,291.0190282,0.792057633,0.981221419,0.822206818,0.005816004,CALI
66519,983.728,223.5093861,1.713213475,0.811970537,291.0234033,0.678903858,0.983426966,0.863784705,0.00575654,CALI
66540,1015.555,216.6339826,1.817798188,0.835088203,291.0693376,0.770995551,0.987533393,0.810747771,0.005918197,CALI
66550,998.751,223.0856354,1.711483896,0.811546175,291.0912086,0.810350076,0.989517508,0.838384942,0.005737152,CALI
66601,983.216,228.8883614,1.631292042,0.790074356,291.2027248,0.750899149,0.981852223,0.865750477,0.005606279,CALI
66617,1018.106,209.7154211,1.937226883,0.856466989,291.2377015,0.798851195,0.986801564,0.807623488,0.006098539,CALI
66636,989.086,230.845213,1.613348336,0.784736947,291.2792308,0.779003975,0.979667446,0.855954489,0.005589077,CALI
66664,999.648,222.9614202,1.724867196,0.814791014,291.3404212,0.780353046,0.983767192,0.8383146,0.005768913,CALI
66678,993.912,222.081123,1.754029473,0.821564313,291.3710115,0.716166867,0.975366432,0.848196665,0.005842059,CALI
66688,987.264,227.1094143,1.663839663,0.799234396,291.3928598,0.691877535,0.98481895,0.85978716,0.005666292,CALI
66693,985.429,227.7686069,1.641610873,0.793049068,291.4037834,0.808302024,0.990083283,0.863056921,0.005606397,CALI
66697,1000.308,223.7562539,1.715977189,0.812645513,291.4125219,0.809980084,0.984835509,0.837623166,0.00575679,CALI
66700,993.616,229.8306467,1.625805254,0.788464849,291.4190756,0.795809769,0.98325373,0.848982123,0.005602097,CALI
66734,1006.609,217.1743172,1.813367554,0.834201216,291.4933409,0.798329984,0.988344367,0.827628434,0.005901293,CALI
66734,975.556,234.7761571,1.559695437,0.767414903,291.4933409,0.689308254,0.980056394,0.881155614,0.005487147,CALI
66737,972.11,227.0881913,1.650767701,0.795633145,291.4998928,0.779564994,0.991767101,0.887453737,0.005617122,CALI
66737,963.422,232.9256776,1.573931488,0.772222931,291.4998928,0.729206731,0.986110495,0.903531765,0.00549334,CALI
66744,986.985,224.2150642,1.698487557,0.808308559,291.51518,0.806866538,0.99012016,0.860995714,0.005705779,CALI
66768,980.172,229.5447672,1.620884444,0.787004602,291.5675872,0.802307138,0.988467289,0.873320485,0.005572513,CALI
66792,987.871,227.0415426,1.673538699,0.801841916,291.619985,0.77413971,0.979929577,0.860070079,0.005688747,CALI
66832,1016.277,217.0426707,1.825402491,0.836593355,291.7072938,0.764126135,0.985853579,0.813148992,0.005928152,CALI
66833,1018.336,214.3462145,1.867992292,0.844640388,291.7094762,0.759604019,0.985926505,0.80987618,0.005991009,CALI
66873,1002.723,225.9835719,1.690145503,0.806183903,291.7967582,0.775078524,0.968275802,0.835792976,0.0057115,CALI
66874,1024.488,209.5480011,1.948190948,0.858211215,291.7989399,0.80164467,0.985223272,0.800669736,0.006104607,CALI
66877,1003.152,219.5216171,1.781342473,0.827561975,291.8054849,0.805844078,0.988909755,0.835128222,0.0058472,CALI
66942,1014.517,218.2104914,1.80677793,0.832868149,291.9472583,0.715536316,0.989373494,0.817315791,0.005889545,CALI
66966,991.524,226.43575,1.677659237,0.802933508,291.9995879,0.677183509,0.983232513,0.855968457,0.00567276,CALI
66967,997.021,221.1781139,1.75697137,0.822225933,292.0017681,0.704063502,0.984302197,0.846568483,0.005802912,CALI
66972,986.094,232.4928928,1.583322734,0.775308127,292.0126689,0.74148869,0.986013368,0.86549886,0.005496495,CALI
66973,1016.147,217.2643649,1.831868476,0.837856385,292.014849,0.795026116,0.979251959,0.815073059,0.005942689,CALI
66985,998.738,230.6259584,1.61220966,0.78439097,292.0410089,0.710068267,0.985044558,0.843886962,0.005550756,CALI
66990,1004.139,230.3418977,1.628802111,0.789346376,292.0519082,0.755344579,0.981696684,0.834895599,0.005600558,CALI
66997,978.189,226.2628141,1.684484928,0.804720936,292.0671666,0.788422613,0.984786571,0.879872351,0.005688856,CALI
67013,974.899,240.1543992,1.488246144,0.740612973,292.1020397,0.755978972,0.987082044,0.886032546,0.005333426,CALI
67031,977.642,232.0351282,1.597046471,0.779697919,292.1412671,0.741624624,0.986562463,0.881304243,0.005528351,CALI
67044,981.016,228.2517453,1.651125213,0.795732996,292.1695946,0.800401132,0.989973864,0.87542229,0.005621267,CALI
67055,1011.117,217.68541,1.822666161,0.836054222,292.193562,0.797362538,0.979319712,0.82421062,0.005917051,CALI
67073,1006.501,224.2325555,1.713744443,0.812100511,292.2327771,0.732942128,0.986295125,0.832011203,0.00572924,CALI
67087,1017.039,223.3964339,1.717374034,0.81298521,292.263274,0.798844963,0.99057955,0.815028924,0.005718772,CALI
67109,1017.317,218.4580783,1.819501761,0.835427276,292.3111914,0.643398144,0.979264556,0.814850671,0.005922974,CALI
67184,987.838,231.3668827,1.612609971,0.784512702,292.474487,0.750323878,0.986100307,0.865175603,0.005553473,CALI
67194,1005.436,218.724461,1.804039188,0.832309172,292.4962529,0.647634285,0.990112724,0.835278873,0.005872362,CALI
67293,1019.205,215.6830818,1.850206851,0.841356792,292.7116477,0.718842468,0.986975844,0.814060464,0.005930161,CALI
67336,1032.779,217.2274491,1.840561433,0.839530552,292.8051536,0.690370735,0.977101895,0.793308999,0.005937693,CALI
67349,1002.202,224.0565087,1.71904994,0.813391493,292.833417,0.807735668,0.988696252,0.842617521,0.005718932,CALI
67360,998.54,220.7396397,1.771355595,0.825406131,292.85733,0.710218886,0.989933132,0.848947843,0.005804756,CALI
67381,998.588,227.7026014,1.671836784,0.801388258,292.9029767,0.768400046,0.98114334,0.849130871,0.005649687,CALI
67397,1000.63,225.6963263,1.706982396,0.810434599,292.9377504,0.786420228,0.981647902,0.845869549,0.005716273,CALI
67407,990.057,223.5914566,1.729478504,0.815888703,292.9594818,0.743022487,0.988372434,0.864160608,0.005736743,CALI
67422,987.36,225.8931572,1.700037759,0.808699332,292.992076,0.762433563,0.983659654,0.869081364,0.005695869,CALI
67425,1007.262,216.5017797,1.837389131,0.838922741,292.9985944,0.80825941,0.991544118,0.835114297,0.005899859,CALI
67448,1012.2,223.8322172,1.724898701,0.814798548,293.0485639,0.802570205,0.98730879,0.827268093,0.005724231,CALI
67455,1001.021,223.7845018,1.727543885,0.815429431,293.0637703,0.763411046,0.985665439,0.845936246,0.005731192,CALI
67467,1011.524,220.0732498,1.787275271,0.828822991,293.0898367,0.739404899,0.990065156,0.828607538,0.005829983,CALI
67483,1025.448,224.9648721,1.723055159,0.814356849,293.1245882,0.786606831,0.970182728,0.806449098,0.005744067,CALI
67502,993.036,234.1842604,1.585875398,0.776135174,293.1658502,0.698474783,0.973015827,0.860194217,0.005501867,CALI
67513,1021.125,224.0461152,1.738127257,0.817920071,293.1897361,0.779974121,0.977386898,0.813653417,0.005768084,CALI
67523,1017.032,218.1168313,1.830683601,0.837626082,293.2114489,0.69625696,0.981667248,0.820337109,0.005913584,CALI
67549,991.709,224.2826694,1.713972854,0.81215638,293.2678946,0.766209165,0.991501292,0.863098335,0.005690897,CALI
67569,1000.412,220.7569328,1.780557347,0.827394006,293.311307,0.711252632,0.984841639,0.848397872,0.005817318,CALI
67573,1024.508,221.5445158,1.791697287,0.829753522,293.3199887,0.761883823,0.969302713,0.809007144,0.00587425,CALI
67585,1014.517,229.8258426,1.650842303,0.795653988,293.3460322,0.725791729,0.976379659,0.825166379,0.005613764,CALI
67591,999.739,228.0035415,1.669035479,0.800637964,293.3590532,0.705388172,0.988360361,0.849817103,0.005630128,CALI
67593,992.946,222.2408038,1.765282483,0.824074406,293.3633933,0.724376286,0.981301084,0.861510004,0.005804119,CALI
67626,990.089,222.8892471,1.744297614,0.819347873,293.434997,0.782599639,0.988395206,0.866912157,0.005749049,CALI
67666,982.672,228.4246769,1.663015415,0.799010301,293.5217659,0.769237765,0.986658112,0.880568621,0.005613953,CALI
67704,1000.748,223.1687516,1.739723744,0.81829119,293.6041725,0.768577591,0.989419536,0.849522196,0.00573455,CALI
67766,996.422,222.2367675,1.76790653,0.824651761,293.7385759,0.684837093,0.98126267,0.857699388,0.005797802,CALI
67796,1020.867,215.6127283,1.876787823,0.846225277,293.8035878,0.77715622,0.981953014,0.817477117,0.005968779,CALI
67812,1029.053,225.0748206,1.721604575,0.814008133,293.8382548,0.813903525,0.978754114,0.80471284,0.005714178,CALI
67844,1014.851,225.0825456,1.733259157,0.816781044,293.9075768,0.696528854,0.976889516,0.827783454,0.005750345,CALI
67882,991.604,221.5486688,1.772686004,0.825695756,293.9898753,0.71226811,0.990038649,0.867536894,0.005785572,CALI
67882,989.45,228.2109532,1.668616752,0.800525428,293.9898753,0.742756478,0.990963636,0.871318204,0.005609685,CALI
67889,1009.017,229.9273035,1.660201942,0.798242385,294.005033,0.761019191,0.980558966,0.837938816,0.005622792,CALI
67899,1004.907,220.1960738,1.798519928,0.831173766,294.0266856,0.826725922,0.988412548,0.844931496,0.00583259,CALI
67909,1003.736,225.409806,1.726176272,0.815103675,294.0483366,0.710560735,0.977093855,0.84702884,0.005729683,CALI
67916,989.997,240.0285348,1.511588728,0.749896111,294.0634913,0.757146042,0.988501732,0.870791551,0.005342253,CALI
67922,1003.522,224.6437061,1.728278953,0.815604146,294.0764805,0.676884748,0.989784766,0.847552353,0.005716071,CALI
67935,989.286,231.005289,1.636615327,0.791617374,294.1046216,0.811038287,0.987901174,0.872287637,0.005565125,CALI
67943,1015.562,227.1051151,1.689694064,0.806067865,294.121938,0.685185559,0.989110655,0.827831025,0.005647943,CALI
67953,991.332,225.9048187,1.706759053,0.810379178,294.1435819,0.727742972,0.984868907,0.86892091,0.005673997,CALI
67976,995.582,229.656314,1.665377296,0.79965139,294.193357,0.725123741,0.979495382,0.861809738,0.005626462,CALI
67987,1014.64,219.2147418,1.815575358,0.834644135,294.2171595,0.807063153,0.989722388,0.829873283,0.005854073,CALI
68008,996.629,234.4417579,1.58549349,0.776011749,294.2625952,0.725465096,0.984624294,0.860404805,0.00546562,CALI
68020,1007.399,221.0941039,1.795272882,0.830500162,294.2885554,0.75388469,0.980510869,0.842254734,0.005835405,CALI
68033,1005.269,226.3186333,1.70106731,0.808958166,294.3166763,0.66589343,0.989729266,0.845989369,0.005658772,CALI
68043,1001.937,227.3561727,1.688136724,0.805666725,294.3383059,0.687900601,0.985744709,0.851750678,0.005640673,CALI
68045,1028.051,217.5590453,1.843255311,0.840043892,294.3426317,0.687705291,0.985473873,0.809052609,0.005893407,CALI
68068,990.337,227.2000155,1.695452563,0.807539844,294.3923731,0.801148735,0.987007714,0.872141282,0.005659147,CALI
68100,1014.884,227.0617879,1.692031663,0.806667535,294.4615645,0.72262309,0.986284705,0.830852947,0.005641641,CALI
68197,1008.009,238.7370585,1.542799111,0.761493515,294.6712019,0.727830607,0.977874964,0.843424699,0.005400873,CALI
68226,1011.284,227.5336849,1.695906448,0.807655115,294.733848,0.788922294,0.978753927,0.838327093,0.005655847,CALI
68234,988.005,228.1752131,1.68279656,0.8042812,294.7511274,0.788103488,0.984120574,0.878400168,0.005627289,CALI
68256,1015.699,221.897243,1.782784808,0.827869879,294.7986404,0.797569526,0.983317486,0.831420346,0.005795755,CALI
68264,1027.426,215.8187179,1.893016316,0.849084242,294.8159159,0.733075601,0.977686116,0.812644299,0.005984829,CALI
68267,1020.269,218.3806915,1.83533572,0.838527391,294.822394,0.669967418,0.991301949,0.824121605,0.005871093,CALI
68272,1007.016,219.9548112,1.812280677,0.83398249,294.8331905,0.656663589,0.991101111,0.846018281,0.005838702,CALI
68291,1010.006,223.7605987,1.778689126,0.82699329,294.8742134,0.722931487,0.969849746,0.841250681,0.005828009,CALI
68292,1035.332,218.4844239,1.843204951,0.840034319,294.8763724,0.80004686,0.981122317,0.800608913,0.005896907,CALI
68324,1024.408,218.3846357,1.846802678,0.840715973,294.9454503,0.7942804,0.977383592,0.818158083,0.005902953,CALI
68325,1008.586,227.1814888,1.708367834,0.81077781,294.9476087,0.799899317,0.981751563,0.844041175,0.005680345,CALI
68330,1027.922,219.5707805,1.815835697,0.834696241,294.9584006,0.702376547,0.986116723,0.812645178,0.005834984,CALI
68338,1004.376,228.4791543,1.680560005,0.803696273,294.9756668,0.817195815,0.986032955,0.85129381,0.005618732,CALI
68345,1030.61,218.4324521,1.838314666,0.839100443,294.9907739,0.759979984,0.984330218,0.808589147,0.005875303,CALI
68352,1003.918,219.8800951,1.817014956,0.834931945,295.0058802,0.783000172,0.989504466,0.852245288,0.005845117,CALI
68367,1017.312,228.1223267,1.701042937,0.808952045,295.0382483,0.800287962,0.974124788,0.830133715,0.005675924,CALI
68374,1009.761,222.8151817,1.759811675,0.822861059,295.0533522,0.766816948,0.991013711,0.8426819,0.005734823,CALI
68385,1010.424,226.7409538,1.701609976,0.809094372,295.0770853,0.702313831,0.988151145,0.841711787,0.005641949,CALI
68394,992.182,232.6215928,1.624014521,0.787935299,295.0965019,0.729536,0.990040821,0.87306219,0.005523596,CALI
68395,1008.539,230.7822059,1.654890258,0.796779868,295.0986592,0.729780196,0.981206513,0.844984659,0.005584023,CALI
68400,1003.086,231.1731654,1.646749524,0.794505548,295.1094456,0.805938494,0.984781951,0.854259127,0.00556556,CALI
68400,1028.492,216.1529048,1.87048002,0.845091229,295.1094456,0.767676768,0.989354316,0.81257626,0.00591096,CALI
68404,994.109,230.6562067,1.650161561,0.795463677,295.1180744,0.766792216,0.989211858,0.869807907,0.005564295,CALI
68412,1000.541,231.4040488,1.654114006,0.796564729,295.1353312,0.7699372,0.981126664,0.858761116,0.005595052,CALI
68435,1024.358,222.357838,1.787053173,0.828776044,295.1849391,0.707521323,0.979363739,0.819567274,0.005806463,CALI
68440,1016.553,224.8122633,1.76531747,0.824082123,295.1957223,0.767660453,0.969432562,0.832261514,0.005798729,CALI
68443,1015.573,227.875152,1.699720915,0.808619565,295.202192,0.804738389,0.980390191,0.83390506,0.005659076,CALI
68456,1021.462,223.1710944,1.762718415,0.823507361,295.2302259,0.818283966,0.988505747,0.824473979,0.005746579,CALI
68485,992.387,228.2138816,1.678606552,0.803183122,295.2927534,0.783401968,0.991329396,0.873862678,0.005593653,CALI
68496,991.032,228.0131804,1.688753195,0.805825673,295.3164673,0.777709653,0.990241575,0.876394652,0.005621613,CALI
68511,991.58,226.4845074,1.712130532,0.811705007,295.3488013,0.747284031,0.991045856,0.875617945,0.005659982,CALI
68511,1014.54,223.5987805,1.760946628,0.823113853,295.3488013,0.81370849,0.988871568,0.836434276,0.005747187,CALI
68545,1007.411,226.7165376,1.70893916,0.810919058,295.4220787,0.78356844,0.988377961,0.848735304,0.005652415,CALI
68551,991.189,230.854313,1.651318161,0.795786853,295.4350081,0.733510957,0.986146675,0.876820533,0.005561026,CALI
68552,1014.755,226.0322675,1.727370748,0.815388241,295.437163,0.761485826,0.981740587,0.836580224,0.005695553,CALI
68562,984.765,229.5108679,1.676918633,0.802738013,295.4587106,0.788522139,0.984562804,0.888440059,0.005613475,CALI
68564,1007.341,223.2566146,1.762659077,0.823494205,295.4630199,0.724226804,0.992171333,0.849088559,0.005739532,CALI
68566,1008.527,234.0837482,1.614773584,0.785168752,295.4673292,0.749109582,0.981210378,0.847117433,0.005512823,CALI
68590,1012.976,228.0039397,1.701506828,0.809068494,295.5190356,0.746582201,0.985488506,0.839986594,0.005656076,CALI
68602,1028.917,223.1578972,1.764485745,0.823898513,295.5448853,0.664876914,0.985675082,0.814302852,0.005739759,CALI
68609,996.685,231.0966916,1.645549598,0.794166905,295.5599633,0.680644841,0.989372134,0.867910833,0.005542729,CALI
68629,992.208,232.654677,1.631036565,0.789999847,295.6030391,0.758264463,0.982238443,0.876016096,0.00552927,CALI
68632,1009.219,226.2789454,1.726879012,0.815271176,295.6094999,0.685634366,0.984422961,0.846770428,0.005693501,CALI
68634,1007.249,229.4238197,1.679690449,0.803468112,295.613807,0.724430559,0.979660001,0.850110704,0.005614724,CALI
68650,1009.473,227.7943899,1.697313752,0.808011828,295.6482619,0.736019384,0.987386195,0.846566328,0.005632026,CALI
68656,988.425,228.0544213,1.686233996,0.805174838,295.6611814,0.810100295,0.992497289,0.883081768,0.005601158,CALI
68670,1050.566,212.2300571,1.950349856,0.858550792,295.6913248,0.710781269,0.986113704,0.781862221,0.00602771,CALI
68671,1031.577,222.3409906,1.79597981,0.830647173,295.6934777,0.760299377,0.978024326,0.81092359,0.005814972,CALI
68678,1006.562,224.7520261,1.747634218,0.820112637,295.7085482,0.805078189,0.984503792,0.851817272,0.005719216,CALI
68728,990.893,226.4992756,1.712614183,0.811823668,295.8161717,0.76815093,0.988991697,0.87960978,0.005644073,CALI
68749,1027.807,216.8492256,1.876405041,0.846156827,295.8613619,0.744552504,0.988326792,0.8178113,0.005918588,CALI
68749,1024.216,226.6710099,1.726521868,0.815186079,295.8613619,0.76838564,0.979637493,0.823556004,0.005692482,CALI
68752,1025.143,218.4574089,1.847798387,0.840903827,295.8678171,0.798059177,0.989180479,0.822103125,0.005871324,CALI
68814,1033.465,232.0830135,1.653620772,0.79642784,296.0011926,0.711476427,0.975199819,0.8096459,0.005577023,CALI
68837,1038.354,227.4859959,1.74341168,0.819143955,296.0506554,0.656641102,0.963739202,0.802307623,0.005761462,CALI
68841,991.351,236.2008465,1.574863559,0.772532157,296.0592567,0.801371298,0.992445758,0.880242101,0.005403526,CALI
68843,1007.263,225.7392283,1.736040286,0.817433134,296.0635573,0.807561468,0.985555174,0.852675705,0.005692553,CALI
68879,1030.435,227.4152121,1.71634233,0.812734405,296.1409573,0.795553246,0.98136407,0.815183713,0.005666783,CALI
68888,1013.834,218.5901052,1.863759135,0.843868519,296.1603042,0.7402536,0.980751708,0.842208726,0.005913937,CALI
68897,1027.553,220.5823919,1.816265976,0.834782304,296.1796497,0.700229693,0.987713966,0.819977079,0.005815003,CALI
68932,1019.142,222.4790882,1.79913435,0.831300757,296.2548705,0.772684983,0.980275601,0.833990961,0.005806734,CALI
68934,1013.374,221.3945774,1.809337986,0.833388027,296.2591683,0.82252291,0.981728072,0.843536402,0.005811031,CALI
68938,1004.618,229.3453332,1.67585633,0.802457064,296.2677636,0.769955883,0.988075104,0.858354391,0.005575297,CALI
68988,1015.946,230.8984362,1.664796271,0.799493982,296.375184,0.767300634,0.979859671,0.839928213,0.005571967,CALI
68993,1025.729,222.3474964,1.788527566,0.82908732,296.3859239,0.779141728,0.988183563,0.824042527,0.005763985,CALI
69016,1020.332,220.4554229,1.823741101,0.836266346,296.4353225,0.744172004,0.986647605,0.833060676,0.005825513,CALI
69018,1036.307,219.2340715,1.839945918,0.8394129,296.4396176,0.797131077,0.988895735,0.807598253,0.005844545,CALI
69020,1017.811,228.8595124,1.687494342,0.805500878,296.4439127,0.702450741,0.988981072,0.837241098,0.005595467,CALI
69034,990.33,229.1118279,1.684934113,0.804837664,296.4739765,0.761544402,0.98708838,0.884530946,0.005592003,CALI
69057,1015.989,222.611652,1.789682998,0.829330637,296.5233604,0.778984772,0.983521805,0.84069712,0.005769209,CALI
69100,1011.142,233.9976046,1.614937246,0.785218248,296.6156647,0.774828719,0.98326598,0.849304864,0.005468762,CALI
69110,986.633,246.5111808,1.454357425,0.726100217,296.6371267,0.76089709,0.98872643,0.892153292,0.005187605,CALI
69135,1014.976,230.1083012,1.671195527,0.801216901,296.6907749,0.814330137,0.989041645,0.843327544,0.005562392,CALI
69144,997.499,231.6006247,1.655035792,0.796820163,296.7100859,0.744508571,0.983528207,0.873251672,0.005543609,CALI
69172,1010.033,225.7555362,1.737175626,0.817698288,296.7701565,0.824162993,0.991258491,0.852057827,0.005669592,CALI
69189,1010.92,225.4710506,1.749910816,0.820631527,296.806622,0.790261787,0.985093115,0.850772298,0.005702557,CALI
